time	group	action
1386785429329	019	assessmentdisplaybegin
1386785429333	019	assessmentdisplaybegin
1386785429339	019	assessmentdisplaybegin
1386785429342	019	assessmentdisplaybegin
1386785429346	019	assessmentdisplaybegin
1386785429350	019	assessmentdisplaybegin
1386785429373	019	assessmentdisplaybegin
1386785429376	019	assessmentdisplaybegin
1386785429380	019	assessmentdisplaybegin
1386785429384	019	assessmentdisplaybegin
1386785429387	019	assessmentdisplaybegin
1386785429390	019	assessmentdisplaybegin
1386785429394	019	assessmentdisplaybegin
1386785429336	019	assessmentdisplaybegin
1386785429398	019	assessmentdisplaybegin
1386785429401	019	assessmentdisplaybegin
1386785429409	019	assessmentdisplaybegin
1386785429413	019	assessmentdisplaybegin
1386785429416	019	assessmentdisplaybegin
1386785429419	019	assessmentdisplaybegin
1386785429425	019	assessmentdisplaybegin
1386785429433	019	assessmentdisplaybegin
1386785429436	019	assessmentdisplaybegin
1386785429439	019	assessmentdisplaybegin
1386785429443	019	assessmentdisplaybegin
1386785429447	019	assessmentdisplaybegin
1386785429450	019	assessmentdisplaybegin
1386785429453	019	assessmentdisplaybegin
1386785429456	019	assessmentdisplaybegin
1386785429460	019	assessmentdisplaybegin
1386785454621	k2	seek_start
1386785454746	k2	seek_end
1386785427515	k2	saveannotation assessment
1386785427515	k2	save
1386785427515	k2	videoplayed
1386785428045	k2	assessmentdisplaybegin
1386785466425	k2	seek_start
1386785466484	k2	seek_end
1386785466689	k2	seek_start
1386785466784	k2	seek_end
1386785466899	k2	seek_start
1386785466987	k2	seek_end
1386785467077	k2	seek_start
1386785467156	k2	seek_end
1386785467254	k2	seek_start
1386785467353	k2	seek_end
1386785468516	k2	seek_start
1386785468588	k2	seek_end
1386785468765	k2	seek_start
1386785468842	k2	seek_end
1386785448871	k2	saveannotation assessment
1386785448871	k2	save
1386785448871	k2	videoplayed
1386785449386	k2	assessmentdisplaybegin
1386785478955	k2	seek_start
1386785479015	k2	seek_end
1386785479173	k2	seek_start
1386785479189	k2	seek_end
1386785479307	k2	seek_start
1386785479355	k2	seek_end
1386785479460	k2	seek_start
1386785479507	k2	seek_end
1386785479612	k2	seek_start
1386785479635	k2	seek_end
1386785479722	k2	seek_start
1386785479761	k2	seek_end
1386785479852	k2	seek_start
1386785479903	k2	seek_end
1386785479992	k2	seek_start
1386785480026	k2	seek_end
1386785480239	k2	seek_start
1386785480268	k2	seek_end
1386785482164	k2	seek_start
1386785482229	k2	seek_end
1386785482345	k2	seek_start
1386785482397	k2	seek_end
1386785482499	k2	seek_start
1386785482530	k2	seek_end
1386785482610	k2	seek_start
1386785480846	019	seek_start
1386785482667	k2	seek_end
1386785482752	k2	seek_start
1386785480971	019	seek_end
1386785482813	k2	seek_end
1386785482893	k2	seek_start
1386785482960	k2	seek_end
1386785483027	k2	seek_start
1386785483096	k2	seek_end
1386785483178	k2	seek_start
1386785483210	k2	seek_end
1386785483309	k2	seek_start
1386785483350	k2	seek_end
1386785483440	k2	seek_start
1386785483500	k2	seek_end
1386785483555	k2	seek_start
1386785483619	k2	seek_end
1386785483729	k2	seek_start
1386785481938	019	seek_start
1386785483766	k2	seek_end
1386785482063	019	seek_end
1386785486618	019	seek_start
1386785486743	019	seek_end
1386785489693	k2	seek_start
1386785489760	k2	seek_end
1386785488053	019	seek_start
1386785488178	019	seek_end
1386785490028	k2	seek_start
1386785490122	k2	seek_end
1386785490220	k2	seek_start
1386785490278	k2	seek_end
1386785490356	k2	seek_start
1386785490417	k2	seek_end
1386785490473	k2	seek_start
1386785490529	k2	seek_end
1386785488865	019	seek_start
1386785488989	019	seek_end
1386785491588	k2	seek_start
1386785491677	k2	seek_end
1386785491775	k2	seek_start
1386785491841	k2	seek_end
1386785491938	k2	seek_start
1386785492011	k2	seek_end
1386785492086	k2	seek_start
1386785492231	k2	seek_end
1386785492452	k2	seek_start
1386785492526	k2	seek_end
1386785492597	k2	seek_start
1386785492684	k2	seek_end
1386785492727	k2	seek_start
1386785492827	k2	seek_end
1386785492881	k2	seek_start
1386785492921	k2	seek_end
1386785493019	k2	seek_start
1386785493065	k2	seek_end
1386785493156	k2	seek_start
1386785493216	k2	seek_end
1386785493432	k2	seek_start
1386785493488	k2	seek_end
1386785493569	k2	seek_start
1386785493643	k2	seek_end
1386785493710	k2	seek_start
1386785493779	k2	seek_end
1386785493865	k2	seek_start
1386785493919	k2	seek_end
1386785494011	k2	seek_start
1386785494064	k2	seek_end
1386785492234	019	seek_start
1386785494144	k2	seek_start
1386785492359	019	seek_end
1386785494194	k2	seek_end
1386785494266	k2	seek_start
1386785494341	k2	seek_end
1386785494405	k2	seek_start
1386785494479	k2	seek_end
1386785493654	019	seek_start
1386785495565	k2	seek_start
1386785493779	019	seek_end
1386785495631	k2	seek_end
1386785495754	k2	seek_start
1386785495922	k2	seek_end
1386785495997	k2	seek_start
1386785496230	k2	seek_end
1386785496320	k2	seek_start
1386785496976	k2	seek_end
1386785497052	k2	seek_start
1386785497157	k2	seek_end
1386785497222	k2	seek_start
1386785495510	019	seek_start
1386785497410	k2	seek_end
1386785495619	019	seek_end
1386785499249	k2	seek_start
1386785499371	k2	seek_end
1386785478266	k2	submitassessmenttask
1386785507830	k2	seek_start
1386785507948	k2	seek_end
1386785482743	k2	finish_assessment
1386785482743	k2	videoplayed
1386785518956	k2	seek_start
1386785519077	k2	seek_end
1386785493772	k2	videopaused
1386785565277	k2	seek_start
1386785565398	k2	seek_end
1386785559818	k2	loadvideo
1386785575215	k2	videopaused
1386785583125	k2	loadvideo
1386785586713	k2	loadvideo
1386785618504	019	clickassessmentfromlist
1386785619023	019	assessmentdisplaybegin
1386785619030	019	assessmentdisplaybegin
1386785619037	019	assessmentdisplaybegin
1386785619047	019	assessmentdisplaybegin
1386785619051	019	assessmentdisplaybegin
1386785619042	019	assessmentdisplaybegin
1386785619055	019	assessmentdisplaybegin
1386785619059	019	assessmentdisplaybegin
1386785619064	019	assessmentdisplaybegin
1386785619068	019	assessmentdisplaybegin
1386785619073	019	assessmentdisplaybegin
1386785619077	019	assessmentdisplaybegin
1386785619080	019	assessmentdisplaybegin
1386785619084	019	assessmentdisplaybegin
1386785619087	019	assessmentdisplaybegin
1386785619091	019	assessmentdisplaybegin
1386785619094	019	assessmentdisplaybegin
1386785619097	019	assessmentdisplaybegin
1386785619100	019	assessmentdisplaybegin
1386785619103	019	assessmentdisplaybegin
1386785619107	019	assessmentdisplaybegin
1386785619112	019	assessmentdisplaybegin
1386785619116	019	assessmentdisplaybegin
1386785619121	019	assessmentdisplaybegin
1386785619125	019	assessmentdisplaybegin
1386785619129	019	assessmentdisplaybegin
1386785619132	019	assessmentdisplaybegin
1386785619135	019	assessmentdisplaybegin
1386785619138	019	assessmentdisplaybegin
1386785619141	019	assessmentdisplaybegin
1386785619144	019	assessmentdisplaybegin
1386785619147	019	assessmentdisplaybegin
1386785619150	019	assessmentdisplaybegin
1386785619153	019	assessmentdisplaybegin
1386785619156	019	assessmentdisplaybegin
1386785619160	019	assessmentdisplaybegin
1386785619165	019	assessmentdisplaybegin
1386785619171	019	assessmentdisplaybegin
1386785619177	019	assessmentdisplaybegin
1386785619183	019	assessmentdisplaybegin
1386785619189	019	assessmentdisplaybegin
1386785619195	019	assessmentdisplaybegin
1386785619200	019	assessmentdisplaybegin
1386785619205	019	assessmentdisplaybegin
1386785619210	019	assessmentdisplaybegin
1386785619215	019	assessmentdisplaybegin
1386785619220	019	assessmentdisplaybegin
1386785619225	019	assessmentdisplaybegin
1386785619230	019	assessmentdisplaybegin
1386785619235	019	assessmentdisplaybegin
1386785619240	019	assessmentdisplaybegin
1386785619245	019	assessmentdisplaybegin
1386785619251	019	assessmentdisplaybegin
1386785619256	019	assessmentdisplaybegin
1386785619262	019	assessmentdisplaybegin
1386785619268	019	assessmentdisplaybegin
1386785619273	019	assessmentdisplaybegin
1386785619279	019	assessmentdisplaybegin
1386785619285	019	assessmentdisplaybegin
1386785619290	019	assessmentdisplaybegin
1386785619295	019	assessmentdisplaybegin
1386785619300	019	assessmentdisplaybegin
1386785619306	019	assessmentdisplaybegin
1386785619311	019	assessmentdisplaybegin
1386785619317	019	assessmentdisplaybegin
1386785619322	019	assessmentdisplaybegin
1386785619328	019	assessmentdisplaybegin
1386785619334	019	assessmentdisplaybegin
1386785599861	k2	loadvideo
1386785636124	k2	seek_start
1386785636260	k2	seek_end
1386785637360	k2	seek_start
1386785637458	k2	seek_end
1386785610641	k2	loadvideo
1386785622872	k2	loadvideo
1386785652160	k2	seek_start
1386785652265	k2	seek_end
1386785648080	019	saveannotation assessment
1386785648083	019	save
1386785648087	019	videoplayed
1386785653098	k2	seek_start
1386785653183	k2	seek_end
1386785649437	019	assessmentdisplaybegin
1386785649444	019	assessmentdisplaybegin
1386785649450	019	assessmentdisplaybegin
1386785649456	019	assessmentdisplaybegin
1386785649462	019	assessmentdisplaybegin
1386785649467	019	assessmentdisplaybegin
1386785649473	019	assessmentdisplaybegin
1386785649478	019	assessmentdisplaybegin
1386785649483	019	assessmentdisplaybegin
1386785649488	019	assessmentdisplaybegin
1386785649493	019	assessmentdisplaybegin
1386785649499	019	assessmentdisplaybegin
1386785649504	019	assessmentdisplaybegin
1386785649509	019	assessmentdisplaybegin
1386785649514	019	assessmentdisplaybegin
1386785649519	019	assessmentdisplaybegin
1386785649524	019	assessmentdisplaybegin
1386785649529	019	assessmentdisplaybegin
1386785654604	k2	seek_start
1386785654702	k2	seek_end
1386785649534	019	assessmentdisplaybegin
1386785649538	019	assessmentdisplaybegin
1386785649543	019	assessmentdisplaybegin
1386785649548	019	assessmentdisplaybegin
1386785655532	k2	seek_start
1386785649552	019	assessmentdisplaybegin
1386785649556	019	assessmentdisplaybegin
1386785649561	019	assessmentdisplaybegin
1386785655643	k2	seek_end
1386785649565	019	assessmentdisplaybegin
1386785649570	019	assessmentdisplaybegin
1386785649574	019	assessmentdisplaybegin
1386785649579	019	assessmentdisplaybegin
1386785649583	019	assessmentdisplaybegin
1386785649596	019	assessmentdisplaybegin
1386785649592	019	assessmentdisplaybegin
1386785649587	019	assessmentdisplaybegin
1386785649601	019	assessmentdisplaybegin
1386785632294	k2	loadvideo
1386785680673	k2	loadvideo
1386785652256	k2	loadvideo
1386785660258	k2	loadvideo
1386785689020	k2	loadvideo
1386785666920	k2	loadvideo
1386785698015	k2	loadvideo
1386785705555	k2	loadvideo
1386785710419	k2	seek_start
1386785710529	k2	seek_end
1386785725081	k2	loadvideo
1386785730153	k2	seek_start
1386785730289	k2	seek_end
1386785736322	k2	loadvideo
1386785763595	k2	loadvideo
1386785743240	k2	loadvideo
1386785823673	019	seek_start
1386785823798	019	seek_end
1386785824812	019	seek_start
1386785824937	019	seek_end
1386785825779	019	seek_start
1386785825904	019	seek_end
1386785826621	019	seek_start
1386785826746	019	seek_end
1386785827511	019	seek_start
1386785827557	019	seek_end
1386785827604	019	seek_start
1386785827729	019	seek_end
1386785828977	019	seek_start
1386785829102	019	seek_end
1386785841149	k2	saveannotation toc
1386785841152	k2	save
1386785841156	k2	videoplayed
1386785844091	k2	save
1386785851426	019	seek_start
1386785851550	019	seek_end
1386785852533	019	seek_start
1386785852642	019	seek_end
1386785854620	k2	saveannotation toc
1386785854622	k2	save
1386785854625	k2	videoplayed
1386785826633	k2	loadvideo
1386785853532	019	seek_start
1386785853641	019	seek_end
1386785854967	019	seek_start
1386785855092	019	seek_end
1386785867230	k2	saveannotation toc
1386785867231	k2	save
1386785867233	k2	videoplayed
1386785868818	k2	clicktocfromlist
1386785862822	k2	clicktocfromlist
1386785919682	k2	saveannotation toc
1386785919683	k2	save
1386785919685	k2	videopaused
1386785908645	k2	loadvideo
1386785911999	k2	videopaused
1386785944934	019	loadvideo
1386785947866	019	seek_start
1386785947991	019	seek_end
1386785949364	019	seek_start
1386785949489	019	seek_end
1386785951571	k2	saveannotation toc
1386785951574	k2	save
1386785951578	k2	videoplayed
1386785950440	019	seek_start
1386785950550	019	seek_end
1386785951626	019	seek_start
1386785951735	019	seek_end
1386785952437	019	seek_start
1386785952515	019	seek_end
1386785952562	019	seek_start
1386785952671	019	seek_end
1386785953436	019	seek_start
1386785953560	019	seek_end
1386785957288	k2	seek_start
1386785957412	k2	seek_end
1386785930797	k2	loadvideo
1386785958621	k2	seek_start
1386785958627	k2	seek_end
1386785962109	k2	seek_start
1386785962114	k2	seek_end
1386786012674	k2	saveannotation toc
1386786012677	k2	save
1386786012679	k2	videoplayed
1386785991746	k2	clicktocfromlist
1386786018994	019	seek_start
1386786019103	019	seek_end
1386786021428	019	videopaused
1386786037831	k2	saveannotation toc
1386786037833	k2	save
1386786037835	k2	videoplayed
1386786016652	k2	videopaused
1386786050304	019	videoplayed
1386786054188	k2	saveannotation toc
1386786054192	k2	save
1386786054195	k2	videoplayed
1386786054516	019	seek_start
1386786054625	019	seek_end
1386786057381	019	seek_start
1386786057506	019	seek_end
1386786034904	k2	loadvideo
1386786041769	k2	loadvideo
1386786053001	k2	clickassessmentfromlist
1386786053453	k2	assessmentdisplaybegin
1386786080922	019	videopaused
1386786101202	k2	seek_start
1386786101287	k2	seek_end
1386786102108	k2	seek_start
1386786102205	k2	seek_end
1386786104128	k2	seek_start
1386786104199	k2	seek_end
1386786106435	k2	seek_start
1386786106496	k2	seek_end
1386786106592	k2	seek_start
1386786106651	k2	seek_end
1386786106725	k2	seek_start
1386786106776	k2	seek_end
1386786106860	k2	seek_start
1386786106911	k2	seek_end
1386786106978	k2	seek_start
1386786107041	k2	seek_end
1386786107096	k2	seek_start
1386786107161	k2	seek_end
1386786107233	k2	seek_start
1386786107300	k2	seek_end
1386786107361	k2	seek_start
1386786107428	k2	seek_end
1386786107485	k2	seek_start
1386786107555	k2	seek_end
1386786107637	k2	seek_start
1386786107679	k2	seek_end
1386786108879	k2	seek_start
1386786108914	k2	seek_end
1386786109073	k2	seek_start
1386786109141	k2	seek_end
1386786109249	k2	seek_start
1386786109326	k2	seek_end
1386786109426	k2	seek_start
1386786109457	k2	seek_end
1386786109502	k2	seek_start
1386786109574	k2	seek_end
1386786109650	k2	seek_start
1386786109722	k2	seek_end
1386786109812	k2	seek_start
1386786109869	k2	seek_end
1386786109893	k2	seek_start
1386786109992	k2	seek_end
1386786110063	k2	seek_start
1386786110126	k2	seek_end
1386786110195	k2	seek_start
1386786110256	k2	seek_end
1386786110317	k2	seek_start
1386786110372	k2	seek_end
1386786110453	k2	seek_start
1386786110515	k2	seek_end
1386786110588	k2	seek_start
1386786110643	k2	seek_end
1386786110717	k2	seek_start
1386786110777	k2	seek_end
1386786110850	k2	seek_start
1386786110919	k2	seek_end
1386786110989	k2	seek_start
1386786111066	k2	seek_end
1386786111116	k2	seek_start
1386786111190	k2	seek_end
1386786111255	k2	seek_start
1386786111317	k2	seek_end
1386786111374	k2	seek_start
1386786111442	k2	seek_end
1386786111519	k2	seek_start
1386786111580	k2	seek_end
1386786111640	k2	seek_start
1386786111718	k2	seek_end
1386786111807	k2	seek_start
1386786111860	k2	seek_end
1386786111942	k2	seek_start
1386786112020	k2	seek_end
1386786112091	k2	seek_start
1386786112159	k2	seek_end
1386786112223	k2	seek_start
1386786112295	k2	seek_end
1386786112363	k2	seek_start
1386786112441	k2	seek_end
1386786112474	k2	seek_start
1386786112564	k2	seek_end
1386786112639	k2	seek_start
1386786112837	k2	seek_end
1386786112854	k2	seek_start
1386786112964	k2	seek_end
1386786113044	k2	seek_start
1386786113098	k2	seek_end
1386786113162	k2	seek_start
1386786113226	k2	seek_end
1386786113298	k2	seek_start
1386786113354	k2	seek_end
1386786113435	k2	seek_start
1386786113497	k2	seek_end
1386786113573	k2	seek_start
1386786113632	k2	seek_end
1386786113692	k2	seek_start
1386786113764	k2	seek_end
1386786113832	k2	seek_start
1386786113874	k2	seek_end
1386786116723	k2	seek_start
1386786116820	k2	seek_end
1386786090212	k2	loadvideo
1386786119255	k2	seek_start
1386786119377	k2	seek_end
1386786125521	k2	seek_start
1386786125643	k2	seek_end
1386786129412	k2	seek_start
1386786129521	k2	seek_end
1386786134442	k2	seek_start
1386786134551	k2	seek_end
1386786139971	k2	seek_start
1386786140106	k2	seek_end
1386786143079	019	seek_start
1386786143189	019	seek_end
1386786146029	k2	seek_start
1386786146150	k2	seek_end
1386786147864	k2	seek_start
1386786147960	k2	seek_end
1386786119727	k2	loadvideo
1386786148597	k2	seek_start
1386786148719	k2	seek_end
1386786157743	019	videopaused
1386786134723	k2	loadvideo
1386786167182	019	seek_start
1386786167306	019	seek_end
1386786147967	k2	loadvideo
1386786176872	k2	saveannotation assessment
1386786176875	k2	save
1386786176877	k2	videoplayed
1386786177391	k2	assessmentdisplaybegin
1386786155970	k2	loadvideo
1386786186864	k2	videoplayed
1386786189211	019	seek_start
1386786189320	019	seek_end
1386786191348	019	seek_start
1386786191457	019	seek_end
1386786195061	019	seek_start
1386786195186	019	seek_end
1386786207666	019	videopaused
1386786208274	019	videoplayed
1386786215981	019	seek_start
1386786216105	019	seek_end
1386786220083	019	videopaused
1386786228506	k2	saveannotation assessment
1386786228507	k2	save
1386786228509	k2	videopaused
1386786231039	k2	videoplayed
1386786243592	019	saveannotation assessment
1386786243592	019	save
1386786243592	019	videoplayed
1386786244107	019	assessmentdisplaybegin
1386786244122	019	assessmentdisplaybegin
1386786244122	019	assessmentdisplaybegin
1386786244122	019	assessmentdisplaybegin
1386786244122	019	assessmentdisplaybegin
1386786244122	019	assessmentdisplaybegin
1386786244122	019	assessmentdisplaybegin
1386786245651	019	videoplayed
1386786248671	k2	videoplayed
1386786253174	k2	seek_start
1386786253248	k2	seek_end
1386786256002	k2	seek_start
1386786256099	k2	seek_end
1386786258303	k2	seek_start
1386786258425	k2	seek_end
1386786259524	k2	seek_start
1386786259635	k2	seek_end
1386786267774	k2	videopaused
1386786301765	019	seek_start
1386786301874	019	seek_end
1386786304169	k2	videoplayed
1386786302950	019	assessmentdisplaybegin
1386786302966	019	assessmentdisplaybegin
1386786302966	019	assessmentdisplaybegin
1386786302966	019	assessmentdisplaybegin
1386786302966	019	assessmentdisplaybegin
1386786302966	019	assessmentdisplaybegin
1386786302966	019	assessmentdisplaybegin
1386786305587	019	videoplayed
1386786307940	k2	seek_start
1386786308060	k2	seek_end
1386786314325	k2	seek_start
1386786314397	k2	seek_end
1386786312700	019	videopaused
1386786315523	k2	seek_start
1386786315609	k2	seek_end
1386786317798	k2	seek_start
1386786317887	k2	seek_end
1386786317981	k2	seek_start
1386786318056	k2	seek_end
1386786318112	k2	seek_start
1386786318182	k2	seek_end
1386786318253	k2	seek_start
1386786318309	k2	seek_end
1386786318373	k2	seek_start
1386786318435	k2	seek_end
1386786318486	k2	seek_start
1386786318567	k2	seek_end
1386786318619	k2	seek_start
1386786318709	k2	seek_end
1386786318740	k2	seek_start
1386786318817	k2	seek_end
1386786318874	k2	seek_start
1386786318971	k2	seek_end
1386786320553	k2	seek_start
1386786320635	k2	seek_end
1386786320726	k2	seek_start
1386786320784	k2	seek_end
1386786320868	k2	seek_start
1386786320921	k2	seek_end
1386786320993	k2	seek_start
1386786321056	k2	seek_end
1386786321118	k2	seek_start
1386786321194	k2	seek_end
1386786321240	k2	seek_start
1386786321318	k2	seek_end
1386786321365	k2	seek_start
1386786321445	k2	seek_end
1386786321491	k2	seek_start
1386786321559	k2	seek_end
1386786321627	k2	seek_start
1386786321704	k2	seek_end
1386786321759	k2	seek_start
1386786321836	k2	seek_end
1386786321876	k2	seek_start
1386786321991	k2	seek_end
1386786323881	k2	seek_start
1386786323964	k2	seek_end
1386786324029	k2	seek_start
1386786324109	k2	seek_end
1386786324190	k2	seek_start
1386786324253	k2	seek_end
1386786324338	k2	seek_start
1386786324377	k2	seek_end
1386786324458	k2	seek_start
1386786324517	k2	seek_end
1386786324591	k2	seek_start
1386786324643	k2	seek_end
1386786324725	k2	seek_start
1386786324777	k2	seek_end
1386786324859	k2	seek_start
1386786324913	k2	seek_end
1386786324985	k2	seek_start
1386786325046	k2	seek_end
1386786325111	k2	seek_start
1386786325175	k2	seek_end
1386786325240	k2	seek_start
1386786325313	k2	seek_end
1386786325378	k2	seek_start
1386786325450	k2	seek_end
1386786325508	k2	seek_start
1386786325578	k2	seek_end
1386786310063	017	saveannotation assessment
1386786310072	017	save
1386786310095	017	videoplayed
1386786315465	017	videopaused
1386786334734	017	clickassessmentfromlist
1386786335277	017	assessmentdisplaybegin
1386786335288	017	assessmentdisplaybegin
1386786335298	017	assessmentdisplaybegin
1386786335307	017	assessmentdisplaybegin
1386786335315	017	assessmentdisplaybegin
1386786335323	017	assessmentdisplaybegin
1386786335331	017	assessmentdisplaybegin
1386786335339	017	assessmentdisplaybegin
1386786335347	017	assessmentdisplaybegin
1386786335354	017	assessmentdisplaybegin
1386786335362	017	assessmentdisplaybegin
1386786335373	017	assessmentdisplaybegin
1386786335380	017	assessmentdisplaybegin
1386786335387	017	assessmentdisplaybegin
1386786335395	017	assessmentdisplaybegin
1386786335402	017	assessmentdisplaybegin
1386786335409	017	assessmentdisplaybegin
1386786335418	017	assessmentdisplaybegin
1386786335426	017	assessmentdisplaybegin
1386786335435	017	assessmentdisplaybegin
1386786335446	017	assessmentdisplaybegin
1386786335456	017	assessmentdisplaybegin
1386786335469	017	assessmentdisplaybegin
1386786335476	017	assessmentdisplaybegin
1386786392791	k2	saveannotation assessment
1386786392795	k2	save
1386786392798	k2	videoplayed
1386786393328	k2	assessmentdisplaybegin
1386786393333	k2	assessmentdisplaybegin
1386786393336	k2	assessmentdisplaybegin
1386786376578	017	clickassessmentfromlist
1386786376867	017	clickassessmentfromlist
1386786377168	017	assessmentdisplaybegin
1386786377176	017	assessmentdisplaybegin
1386786377183	017	assessmentdisplaybegin
1386786377191	017	assessmentdisplaybegin
1386786377199	017	assessmentdisplaybegin
1386786377208	017	assessmentdisplaybegin
1386786377216	017	assessmentdisplaybegin
1386786377234	017	assessmentdisplaybegin
1386786377249	017	assessmentdisplaybegin
1386786377257	017	assessmentdisplaybegin
1386786377266	017	assessmentdisplaybegin
1386786377226	017	assessmentdisplaybegin
1386786377242	017	assessmentdisplaybegin
1386786377274	017	assessmentdisplaybegin
1386786377281	017	assessmentdisplaybegin
1386786377289	017	assessmentdisplaybegin
1386786377296	017	assessmentdisplaybegin
1386786377303	017	assessmentdisplaybegin
1386786377310	017	assessmentdisplaybegin
1386786377324	017	assessmentdisplaybegin
1386786377317	017	assessmentdisplaybegin
1386786377331	017	assessmentdisplaybegin
1386786377338	017	assessmentdisplaybegin
1386786377345	017	assessmentdisplaybegin
1386786377352	017	assessmentdisplaybegin
1386786386497	017	videoplayed
1386786392275	017	seek_start
1386786392790	017	seek_end
1386786419748	k2	saveannotation assessment
1386786419750	k2	save
1386786419752	k2	videoplayed
1386786399556	017	seek_start
1386786400501	017	seek_end
1386786403277	017	seek_start
1386786403710	017	seek_end
1386786410048	017	seek_start
1386786410472	017	seek_end
1386786412845	017	seek_start
1386786413299	017	seek_end
1386786415768	017	seek_start
1386786416336	017	seek_end
1386786418277	017	seek_start
1386786418702	017	seek_end
1386786440969	k2	seek_start
1386786441092	k2	seek_end
1386786421065	017	seek_start
1386786441826	k2	seek_start
1386786441947	k2	seek_end
1386786421477	017	seek_end
1386786424046	017	seek_start
1386786424525	017	seek_end
1386786428758	017	videopaused
1386786433549	017	clickassessmentfromlist
1386786433727	017	clickassessmentfromlist
1386786434122	017	assessmentdisplaybegin
1386786434134	017	assessmentdisplaybegin
1386786434144	017	assessmentdisplaybegin
1386786434153	017	assessmentdisplaybegin
1386786434162	017	assessmentdisplaybegin
1386786434171	017	assessmentdisplaybegin
1386786434180	017	assessmentdisplaybegin
1386786434187	017	assessmentdisplaybegin
1386786434203	017	assessmentdisplaybegin
1386786434195	017	assessmentdisplaybegin
1386786434212	017	assessmentdisplaybegin
1386786434229	017	assessmentdisplaybegin
1386786434222	017	assessmentdisplaybegin
1386786434236	017	assessmentdisplaybegin
1386786434243	017	assessmentdisplaybegin
1386786434250	017	assessmentdisplaybegin
1386786434257	017	assessmentdisplaybegin
1386786434264	017	assessmentdisplaybegin
1386786434273	017	assessmentdisplaybegin
1386786434281	017	assessmentdisplaybegin
1386786434290	017	assessmentdisplaybegin
1386786434298	017	assessmentdisplaybegin
1386786434305	017	assessmentdisplaybegin
1386786434313	017	assessmentdisplaybegin
1386786434320	017	assessmentdisplaybegin
1386786434328	017	assessmentdisplaybegin
1386786437873	017	clickassessmentfromlist
1386786431374	k2	loadvideo
1386786441470	017	seek_start
1386786442236	017	seek_end
1386786448678	017	videopaused
1386786443186	k2	videopaused
1386786453186	k2	loadvideo
1386786464792	k2	clickassessmentfromlist
1386786464808	k2	assessmentdisplaybegin
1386786479784	k2	loadvideo
1386786520070	k2	clickassessmentfromlist
1386786520575	k2	assessmentdisplaybegin
1386786520579	k2	assessmentdisplaybegin
1386786520583	k2	assessmentdisplaybegin
1386786556497	k2	saveannotation assessment
1386786556499	k2	save
1386786556501	k2	videoplayed
1386786557014	k2	assessmentdisplaybegin
1386786557019	k2	assessmentdisplaybegin
1386786557024	k2	assessmentdisplaybegin
1386786532012	k2	loadvideo
1386786564018	k2	clickassessmentfromlist
1386786547887	017	saveannotation assessment
1386786547892	017	save
1386786547900	017	videoplayed
1386786542480	k2	videopaused
1386786574380	k2	clickassessmentfromlist
1386786574535	k2	assessmentdisplaybegin
1386786574541	k2	assessmentdisplaybegin
1386786574545	k2	assessmentdisplaybegin
1386786574549	k2	assessmentdisplaybegin
1386786554219	017	videopaused
1386786558749	017	clickassessmentfromlist
1386786559300	017	assessmentdisplaybegin
1386786559311	017	assessmentdisplaybegin
1386786559321	017	assessmentdisplaybegin
1386786559329	017	assessmentdisplaybegin
1386786559337	017	assessmentdisplaybegin
1386786559345	017	assessmentdisplaybegin
1386786559353	017	assessmentdisplaybegin
1386786559363	017	assessmentdisplaybegin
1386786559370	017	assessmentdisplaybegin
1386786559378	017	assessmentdisplaybegin
1386786559386	017	assessmentdisplaybegin
1386786559395	017	assessmentdisplaybegin
1386786559403	017	assessmentdisplaybegin
1386786559413	017	assessmentdisplaybegin
1386786559423	017	assessmentdisplaybegin
1386786559430	017	assessmentdisplaybegin
1386786559437	017	assessmentdisplaybegin
1386786559444	017	assessmentdisplaybegin
1386786559451	017	assessmentdisplaybegin
1386786559459	017	assessmentdisplaybegin
1386786559467	017	assessmentdisplaybegin
1386786559474	017	assessmentdisplaybegin
1386786559481	017	assessmentdisplaybegin
1386786559487	017	assessmentdisplaybegin
1386786559494	017	assessmentdisplaybegin
1386786559501	017	assessmentdisplaybegin
1386786559508	017	assessmentdisplaybegin
1386786581977	k2	clickassessmentfromlist
1386786588669	k2	clickassessmentfromlist
1386786588979	k2	assessmentdisplaybegin
1386786588985	k2	assessmentdisplaybegin
1386786588988	k2	assessmentdisplaybegin
1386786588992	k2	assessmentdisplaybegin
1386786568316	017	clickassessmentfromlist
1386786568865	017	assessmentdisplaybegin
1386786568887	017	assessmentdisplaybegin
1386786568877	017	assessmentdisplaybegin
1386786568895	017	assessmentdisplaybegin
1386786568904	017	assessmentdisplaybegin
1386786568912	017	assessmentdisplaybegin
1386786568920	017	assessmentdisplaybegin
1386786568928	017	assessmentdisplaybegin
1386786568936	017	assessmentdisplaybegin
1386786568945	017	assessmentdisplaybegin
1386786568954	017	assessmentdisplaybegin
1386786568972	017	assessmentdisplaybegin
1386786568965	017	assessmentdisplaybegin
1386786568979	017	assessmentdisplaybegin
1386786568987	017	assessmentdisplaybegin
1386786568996	017	assessmentdisplaybegin
1386786569003	017	assessmentdisplaybegin
1386786569011	017	assessmentdisplaybegin
1386786569021	017	assessmentdisplaybegin
1386786569028	017	assessmentdisplaybegin
1386786569040	017	assessmentdisplaybegin
1386786569049	017	assessmentdisplaybegin
