time	group	action
1386712967079	capacity_planing	seek_start
1386712967171	capacity_planing	seek_end
1386712968641	capacity_planing	seek_start
1386712968765	capacity_planing	seek_end
1386712969791	capacity_planing	loadvideo
1386712968858	capacity_planing	videopaused
1386712972668	product_layouts	loadvideo
1386712975354	capacity_planing	loadvideo
1386712982191	capacity_planing	loadvideo
1386712984920	product_layouts	loadvideo
1386712987024	capacity_planing	loadvideo
1386713008694	capacity_planing	videopaused
1386713016625	capacity_planing	videoplayed
1386713020514	capacity_planing	videoplayed
1386713050264	capacity_planing	videopaused
1386713058396	capacity_planing	loadvideo
1386713064261	product_layouts	loadvideo
1386713079620	capacity_planing	loadvideo
1386713171339	capacity_planing	videoplayed
1386713211808	capacity_planing	videopaused
1386713237976	capacity_planing	videoplayed
1386713255976	capacity_planing	seek_start
1386713256460	capacity_planing	seek_end
1386713257710	capacity_planing	seek_start
1386713258601	capacity_planing	seek_end
1386713289147	capacity_planing	videopaused
1386713341510	capacity_planing	videoplayed
1386713351057	capacity_planing	videopaused
1386713396771	capacity_planing	videoplayed
1386713408084	capacity_planing	videopaused
1386713436525	capacity_planing	seek_start
1386713436647	capacity_planing	seek_end
1386713449562	capacity_planing	seek_start
1386713449640	capacity_planing	seek_end
1386713450023	capacity_planing	seek_start
1386713450090	capacity_planing	seek_end
1386713450257	capacity_planing	seek_start
1386713450334	capacity_planing	seek_end
1386713450431	capacity_planing	seek_start
1386713450518	capacity_planing	seek_end
1386713450644	capacity_planing	seek_start
1386713450728	capacity_planing	seek_end
1386713451943	capacity_planing	seek_start
1386713452009	capacity_planing	seek_end
1386713452096	capacity_planing	seek_start
1386713452169	capacity_planing	seek_end
1386713452238	capacity_planing	seek_start
1386713452312	capacity_planing	seek_end
1386713452872	capacity_planing	seek_start
1386713452941	capacity_planing	seek_end
1386713453027	capacity_planing	seek_start
1386713453082	capacity_planing	seek_end
1386713453158	capacity_planing	seek_start
1386713453230	capacity_planing	seek_end
1386713453940	capacity_planing	seek_start
1386713454015	capacity_planing	seek_end
1386713454092	capacity_planing	seek_start
1386713454170	capacity_planing	seek_end
1386713454239	capacity_planing	seek_start
1386713454261	capacity_planing	seek_end
1386713455126	capacity_planing	seek_start
1386713455179	capacity_planing	seek_end
1386713455254	capacity_planing	seek_start
1386713455322	capacity_planing	seek_end
1386713455392	capacity_planing	seek_start
1386713455455	capacity_planing	seek_end
1386713490706	capacity_planing	videoplayed
1386713537514	capacity_planing	videopaused
1386713549686	capacity_planing	seek_start
1386713549780	capacity_planing	seek_end
1386713549852	capacity_planing	seek_start
1386713549938	capacity_planing	seek_end
1386713550006	capacity_planing	seek_start
1386713550074	capacity_planing	seek_end
1386713550170	capacity_planing	seek_start
1386713550227	capacity_planing	seek_end
1386713550426	capacity_planing	seek_start
1386713550513	capacity_planing	seek_end
1386713550593	capacity_planing	seek_start
1386713550665	capacity_planing	seek_end
1386713550739	capacity_planing	seek_start
1386713550808	capacity_planing	seek_end
1386713550833	capacity_planing	seek_start
1386713551826	capacity_planing	seek_end
1386713551926	capacity_planing	seek_start
1386713551999	capacity_planing	seek_end
1386713552081	capacity_planing	seek_start
1386713552163	capacity_planing	seek_end
1386713552218	capacity_planing	seek_start
1386713552308	capacity_planing	seek_end
1386713552362	capacity_planing	seek_start
1386713552440	capacity_planing	seek_end
1386713552497	capacity_planing	seek_start
1386713552576	capacity_planing	seek_end
1386713552630	capacity_planing	seek_start
1386713552708	capacity_planing	seek_end
1386713552773	capacity_planing	seek_start
1386713552841	capacity_planing	seek_end
1386713552903	capacity_planing	seek_start
1386713552982	capacity_planing	seek_end
1386713553032	capacity_planing	seek_start
1386713553111	capacity_planing	seek_end
1386713553170	capacity_planing	seek_start
1386713553246	capacity_planing	seek_end
1386713553315	capacity_planing	seek_start
1386713553379	capacity_planing	seek_end
1386713553454	capacity_planing	seek_start
1386713553533	capacity_planing	seek_end
1386713553598	capacity_planing	seek_start
1386713553668	capacity_planing	seek_end
1386713557064	capacity_planing	seek_start
1386713557132	capacity_planing	seek_end
1386713557236	capacity_planing	seek_start
1386713557342	capacity_planing	seek_end
1386713557468	capacity_planing	seek_start
1386713557561	capacity_planing	seek_end
1386713557661	capacity_planing	seek_start
1386713557740	capacity_planing	seek_end
1386713557837	capacity_planing	seek_start
1386713557932	capacity_planing	seek_end
1386713558011	capacity_planing	seek_start
1386713558081	capacity_planing	seek_end
1386713558172	capacity_planing	seek_start
1386713558259	capacity_planing	seek_end
1386713558351	capacity_planing	seek_start
1386713558419	capacity_planing	seek_end
1386713558574	capacity_planing	seek_start
1386713558653	capacity_planing	seek_end
1386713558746	capacity_planing	seek_start
1386713558811	capacity_planing	seek_end
1386713558920	capacity_planing	seek_start
1386713558957	capacity_planing	seek_end
1386713559059	capacity_planing	seek_start
1386713559138	capacity_planing	seek_end
1386713559283	capacity_planing	seek_start
1386713559392	capacity_planing	seek_end
1386713559488	capacity_planing	seek_start
1386713559559	capacity_planing	seek_end
1386713559639	capacity_planing	seek_start
1386713559732	capacity_planing	seek_end
1386713559812	capacity_planing	seek_start
1386713559917	capacity_planing	seek_end
1386713559998	capacity_planing	seek_start
1386713560096	capacity_planing	seek_end
1386713560176	capacity_planing	seek_start
1386713560281	capacity_planing	seek_end
1386713560356	capacity_planing	seek_start
1386713560452	capacity_planing	seek_end
1386713560527	capacity_planing	seek_start
1386713560631	capacity_planing	seek_end
1386713560707	capacity_planing	seek_start
1386713560798	capacity_planing	seek_end
1386713561534	capacity_planing	seek_start
1386713561652	capacity_planing	seek_end
1386713561975	capacity_planing	seek_start
1386713562055	capacity_planing	seek_end
1386713562154	capacity_planing	seek_start
1386713562237	capacity_planing	seek_end
1386713562337	capacity_planing	seek_start
1386713562415	capacity_planing	seek_end
1386713562509	capacity_planing	seek_start
1386713562592	capacity_planing	seek_end
1386713562693	capacity_planing	seek_start
1386713562773	capacity_planing	seek_end
1386713558467	capacity_planing	videoplayed
1386713560326	capacity_planing	seek_start
1386713560748	capacity_planing	seek_end
1386713569911	capacity_planing	seek_start
1386713570011	capacity_planing	seek_end
1386713571137	capacity_planing	seek_start
1386713571195	capacity_planing	seek_end
1386713571338	capacity_planing	seek_start
1386713571421	capacity_planing	seek_end
1386713574308	capacity_planing	seek_start
1386713574392	capacity_planing	seek_end
1386713574534	capacity_planing	seek_start
1386713574600	capacity_planing	seek_end
1386713575616	capacity_planing	seek_start
1386713575713	capacity_planing	seek_end
1386713575852	capacity_planing	seek_start
1386713575928	capacity_planing	seek_end
1386713576029	capacity_planing	seek_start
1386713576107	capacity_planing	seek_end
1386713579733	capacity_planing	videopaused
1386713585608	capacity_planing	videoplayed
1386713600094	capacity_planing	seek_start
1386713600197	capacity_planing	seek_end
1386713600303	capacity_planing	seek_start
1386713600400	capacity_planing	seek_end
1386713600495	capacity_planing	seek_start
1386713600566	capacity_planing	seek_end
1386713600657	capacity_planing	seek_start
1386713600746	capacity_planing	seek_end
1386713600908	capacity_planing	seek_start
1386713601014	capacity_planing	seek_end
1386713601103	capacity_planing	seek_start
1386713601200	capacity_planing	seek_end
1386713601297	capacity_planing	seek_start
1386713601391	capacity_planing	seek_end
1386713608459	capacity_planing	videopaused
1386713637192	capacity_planing	seek_start
1386713637327	capacity_planing	seek_end
1386713637484	capacity_planing	seek_start
1386713637591	capacity_planing	seek_end
1386713637725	capacity_planing	seek_start
1386713637856	capacity_planing	seek_end
1386713637985	capacity_planing	seek_start
1386713638085	capacity_planing	seek_end
1386713638215	capacity_planing	seek_start
1386713638334	capacity_planing	seek_end
1386713638451	capacity_planing	seek_start
1386713638567	capacity_planing	seek_end
1386713639994	capacity_planing	seek_start
1386713640163	capacity_planing	seek_end
1386713640291	capacity_planing	seek_start
1386713640427	capacity_planing	seek_end
1386713640518	capacity_planing	seek_start
1386713640632	capacity_planing	seek_end
1386713640720	capacity_planing	seek_start
1386713640823	capacity_planing	seek_end
1386713640922	capacity_planing	seek_start
1386713641006	capacity_planing	seek_end
1386713641110	capacity_planing	seek_start
1386713641213	capacity_planing	seek_end
1386713641310	capacity_planing	seek_start
1386713641393	capacity_planing	seek_end
1386713641489	capacity_planing	seek_start
1386713641592	capacity_planing	seek_end
1386713641674	capacity_planing	seek_start
1386713641766	capacity_planing	seek_end
1386713641877	capacity_planing	seek_start
1386713641986	capacity_planing	seek_end
1386713642077	capacity_planing	seek_start
1386713642172	capacity_planing	seek_end
1386713643657	capacity_planing	seek_start
1386713643800	capacity_planing	seek_end
1386713643902	capacity_planing	seek_start
1386713644012	capacity_planing	seek_end
1386713644097	capacity_planing	seek_start
1386713644202	capacity_planing	seek_end
1386713644293	capacity_planing	seek_start
1386713644390	capacity_planing	seek_end
1386713644497	capacity_planing	seek_start
1386713644612	capacity_planing	seek_end
1386713644699	capacity_planing	seek_start
1386713644817	capacity_planing	seek_end
1386713644904	capacity_planing	seek_start
1386713644986	capacity_planing	seek_end
1386713645081	capacity_planing	seek_start
1386713645171	capacity_planing	seek_end
1386713649499	capacity_planing	seek_start
1386713649697	capacity_planing	seek_end
1386713650788	capacity_planing	seek_start
1386713650890	capacity_planing	seek_end
1386713651650	capacity_planing	seek_start
1386713651790	capacity_planing	seek_end
1386713652862	capacity_planing	seek_start
1386713652989	capacity_planing	seek_end
1386713653115	capacity_planing	seek_start
1386713653198	capacity_planing	seek_end
1386713653299	capacity_planing	seek_start
1386713653392	capacity_planing	seek_end
1386713653505	capacity_planing	seek_start
1386713653611	capacity_planing	seek_end
1386713653708	capacity_planing	seek_start
1386713653791	capacity_planing	seek_end
1386713653891	capacity_planing	seek_start
1386713653968	capacity_planing	seek_end
1386713654058	capacity_planing	seek_start
1386713654150	capacity_planing	seek_end
1386713654234	capacity_planing	seek_start
1386713654344	capacity_planing	seek_end
1386713654420	capacity_planing	seek_start
1386713654531	capacity_planing	seek_end
1386713654602	capacity_planing	seek_start
1386713654711	capacity_planing	seek_end
1386713654779	capacity_planing	seek_start
1386713654899	capacity_planing	seek_end
1386713654956	capacity_planing	seek_start
1386713655084	capacity_planing	seek_end
1386713655196	capacity_planing	seek_start
1386713655351	capacity_planing	seek_end
1386713655499	capacity_planing	seek_start
1386713655658	capacity_planing	seek_end
1386713655749	capacity_planing	seek_start
1386713655854	capacity_planing	seek_end
1386713655923	capacity_planing	seek_start
1386713656045	capacity_planing	seek_end
1386713658082	capacity_planing	seek_start
1386713658204	capacity_planing	seek_end
1386713659451	capacity_planing	seek_start
1386713659574	capacity_planing	seek_end
1386713661357	capacity_planing	seek_start
1386713661478	capacity_planing	seek_end
1386713741241	capacity_planing	videoplayed
1386713766230	capacity_planing	videopaused
1386713778648	capacity_planing	videoplayed
1386713783617	capacity_planing	videopaused
1386713775694	capacity_planing	videopaused
1386713789524	capacity_planing	seek_start
1386713790282	capacity_planing	seek_end
1386713792651	capacity_planing	seek_start
1386713793000	capacity_planing	seek_end
1386713793101	capacity_planing	seek_start
1386713793179	capacity_planing	seek_end
1386713793260	capacity_planing	seek_start
1386713793336	capacity_planing	seek_end
1386713793396	capacity_planing	seek_start
1386713793474	capacity_planing	seek_end
1386713793530	capacity_planing	seek_start
1386713793602	capacity_planing	seek_end
1386713793665	capacity_planing	seek_start
1386713793738	capacity_planing	seek_end
1386713793809	capacity_planing	seek_start
1386713793872	capacity_planing	seek_end
1386713793952	capacity_planing	seek_start
1386713794014	capacity_planing	seek_end
1386713794087	capacity_planing	seek_start
1386713794149	capacity_planing	seek_end
1386713794226	capacity_planing	seek_start
1386713794296	capacity_planing	seek_end
1386713794375	capacity_planing	seek_start
1386713794462	capacity_planing	seek_end
1386713794506	capacity_planing	seek_start
1386713794598	capacity_planing	seek_end
1386713794634	capacity_planing	seek_start
1386713794739	capacity_planing	seek_end
1386713794782	capacity_planing	seek_start
1386713794877	capacity_planing	seek_end
1386713794936	capacity_planing	seek_start
1386713795009	capacity_planing	seek_end
1386713795273	capacity_planing	seek_start
1386713795337	capacity_planing	seek_end
1386713795515	capacity_planing	seek_start
1386713795572	capacity_planing	seek_end
1386713795678	capacity_planing	seek_start
1386713795744	capacity_planing	seek_end
1386713795826	capacity_planing	seek_start
1386713795892	capacity_planing	seek_end
1386713795967	capacity_planing	seek_start
1386713796035	capacity_planing	seek_end
1386713796106	capacity_planing	seek_start
1386713796179	capacity_planing	seek_end
1386713796243	capacity_planing	seek_start
1386713796305	capacity_planing	seek_end
1386713796389	capacity_planing	seek_start
1386713796445	capacity_planing	seek_end
1386713796516	capacity_planing	seek_start
1386713796580	capacity_planing	seek_end
1386713797775	capacity_planing	seek_start
1386713797821	capacity_planing	seek_end
1386713797908	capacity_planing	seek_start
1386713797982	capacity_planing	seek_end
1386713798941	capacity_planing	seek_start
1386713799067	capacity_planing	seek_end
1386713800817	capacity_planing	seek_start
1386713801550	capacity_planing	seek_end
1386713803120	capacity_planing	seek_start
1386713803193	capacity_planing	seek_end
1386713803300	capacity_planing	seek_start
1386713803365	capacity_planing	seek_end
1386713803463	capacity_planing	seek_start
1386713803518	capacity_planing	seek_end
1386713803616	capacity_planing	seek_start
1386713803651	capacity_planing	seek_end
1386713803754	capacity_planing	seek_start
1386713803790	capacity_planing	seek_end
1386713803878	capacity_planing	seek_start
1386713803945	capacity_planing	seek_end
1386713804015	capacity_planing	seek_start
1386713804064	capacity_planing	seek_end
1386713804154	capacity_planing	seek_start
1386713804203	capacity_planing	seek_end
1386713804288	capacity_planing	seek_start
1386713804352	capacity_planing	seek_end
1386713804421	capacity_planing	seek_start
1386713804474	capacity_planing	seek_end
1386713804546	capacity_planing	seek_start
1386713804607	capacity_planing	seek_end
1386713804676	capacity_planing	seek_start
1386713804750	capacity_planing	seek_end
1386713804815	capacity_planing	seek_start
1386713804884	capacity_planing	seek_end
1386713804956	capacity_planing	seek_start
1386713805024	capacity_planing	seek_end
1386713805099	capacity_planing	seek_start
1386713805177	capacity_planing	seek_end
1386713805234	capacity_planing	seek_start
1386713805323	capacity_planing	seek_end
1386713805375	capacity_planing	seek_start
1386713805468	capacity_planing	seek_end
1386713805926	capacity_planing	seek_start
1386713805992	capacity_planing	seek_end
1386713806079	capacity_planing	seek_start
1386713806161	capacity_planing	seek_end
1386713806228	capacity_planing	seek_start
1386713806294	capacity_planing	seek_end
1386713806376	capacity_planing	seek_start
1386713806441	capacity_planing	seek_end
1386713806519	capacity_planing	seek_start
1386713806582	capacity_planing	seek_end
1386713806663	capacity_planing	seek_start
1386713806720	capacity_planing	seek_end
1386713806787	capacity_planing	seek_start
1386713806845	capacity_planing	seek_end
1386713806915	capacity_planing	seek_start
1386713806988	capacity_planing	seek_end
1386713807054	capacity_planing	seek_start
1386713807117	capacity_planing	seek_end
1386713807201	capacity_planing	seek_start
1386713807238	capacity_planing	seek_end
1386713807340	capacity_planing	seek_start
1386713807418	capacity_planing	seek_end
1386713807505	capacity_planing	seek_start
1386713807596	capacity_planing	seek_end
1386713807678	capacity_planing	seek_start
1386713807749	capacity_planing	seek_end
1386713807836	capacity_planing	seek_start
1386713807892	capacity_planing	seek_end
1386713807993	capacity_planing	seek_start
1386713808010	capacity_planing	seek_end
1386713813581	capacity_planing	videoplayed
1386713873206	capacity_planing	videopaused
1386713931924	capacity_planing	videopaused
1386713929654	capacity_planing	videoplayed
1386713932358	capacity_planing	videopaused
1386713946256	capacity_planing	loadvideo
1386713960227	capacity_planing	loadvideo
1386714003897	capacity_planing	videoplayed
1386714018898	capacity_planing	videopaused
1386714024490	capacity_planing	videoplayed
1386714035193	capacity_planing	videopaused
1386714053560	capacity_planing	videoplayed
1386714078350	capacity_planing	videoplayed
1386714089018	capacity_planing	loadvideo
1386714086697	capacity_planing	videopaused
1386714109338	capacity_planing	videoplayed
1386714126815	capacity_planing	loadvideo
1386714124229	capacity_planing	videopaused
1386714139854	capacity_planing	videoplayed
1386714163632	capacity_planing	loadvideo
1386714203393	capacity_planing	seek_start
1386714203487	capacity_planing	seek_end
1386714216168	capacity_planing	loadvideo
1386714238793	capacity_planing	seek_start
1386714239481	capacity_planing	seek_end
1386714240949	capacity_planing	seek_start
1386714241324	capacity_planing	seek_end
1386714242340	capacity_planing	seek_start
1386714243012	capacity_planing	seek_end
1386714243699	capacity_planing	seek_start
1386714243809	capacity_planing	seek_end
1386714246449	capacity_planing	seek_start
1386714246543	capacity_planing	seek_end
1386714247277	capacity_planing	seek_start
1386714247793	capacity_planing	seek_end
1386714248574	capacity_planing	seek_start
1386714248637	capacity_planing	seek_end
1386714326222	capacity_planing	videopaused
1386714346248	capacity_planing	loadvideo
1386714354784	capacity_planing	videoplayed
1386714383784	capacity_planing	videopaused
1386714393019	capacity_planing	videopaused
1386714419100	capacity_planing	loadvideo
1386714419716	capacity_planing	seek_start
1386714419794	capacity_planing	seek_end
1386714423075	capacity_planing	seek_start
1386714423169	capacity_planing	seek_end
1386714425075	capacity_planing	seek_start
1386714425200	capacity_planing	seek_end
1386714435872	capacity_planing	seek_start
1386714435997	capacity_planing	seek_end
1386714437247	capacity_planing	seek_start
1386714437357	capacity_planing	seek_end
1386714447607	capacity_planing	videopaused
1386714462950	capacity_planing	videoplayed
1386714480425	capacity_planing	videopaused
1386714505378	capacity_planing	videoplayed
1386714506722	capacity_planing	seek_start
1386714506816	capacity_planing	seek_end
1386714508488	capacity_planing	seek_start
1386714508597	capacity_planing	seek_end
1386714512956	capacity_planing	seek_start
1386714513300	capacity_planing	seek_end
1386714514425	capacity_planing	seek_start
1386714514488	capacity_planing	seek_end
1386714516316	capacity_planing	seek_start
1386714516456	capacity_planing	seek_end
1386714517316	capacity_planing	seek_start
1386714517628	capacity_planing	seek_end
1386714520144	capacity_planing	seek_start
1386714520441	capacity_planing	seek_end
1386714529409	capacity_planing	videopaused
1386714548016	capacity_planing	videoplayed
1386714645957	capacity_planing	loadvideo
1386714693462	capacity_planing	videopaused
1386714749659	capacity_planing	videoplayed
1386714756222	capacity_planing	seek_start
1386714756550	capacity_planing	seek_end
1386714772159	capacity_planing	videopaused
1386714782769	capacity_planing	videoplayed
1386714797251	capacity_planing	videopaused
1386714820787	capacity_planing	loadvideo
1386714821001	capacity_planing	videoplayed
1386714827220	capacity_planing	videopaused
1386714850595	capacity_planing	videoplayed
1386714860392	capacity_planing	videopaused
1386714875293	capacity_planing	loadvideo
1386714888064	capacity_planing	videoplayed
1386714916532	capacity_planing	videopaused
1386714982289	capacity_planing	videoplayed
1386714990211	capacity_planing	videopaused
1386715036695	capacity_planing	videoplayed
1386715043706	capacity_planing	loadvideo
1386715040992	capacity_planing	videopaused
1386715065585	capacity_planing	seek_start
1386715065944	capacity_planing	seek_end
1386715091538	capacity_planing	videopaused
1386715112460	capacity_planing	videoplayed
1386715123655	capacity_planing	loadvideo
1386715126710	capacity_planing	videopaused
1386715131663	capacity_planing	loadvideo
1386715145663	capacity_planing	videoplayed
1386715151944	capacity_planing	videopaused
1386715157806	capacity_planing	loadvideo
1386715170928	capacity_planing	loadvideo
1386715173022	capacity_planing	videoplayed
1386715182626	product_layouts	loadvideo
1386715186037	capacity_planing	videopaused
1386715195850	capacity_planing	videoplayed
1386715239178	capacity_planing	videopaused
1386715251890	capacity_planing	videoplayed
1386715282631	capacity_planing	loadvideo
1386715295452	capacity_planing	seek_start
1386715295593	capacity_planing	seek_end
1386715333949	capacity_planing	videopaused
1386715335262	capacity_planing	videoplayed
1386715340996	capacity_planing	videopaused
1386715385049	capacity_planing	videoplayed
1386715401565	capacity_planing	videopaused
1386715528845	capacity_planing	videoplayed
1386715532970	capacity_planing	videopaused
1386715557517	capacity_planing	videoplayed
1386715584579	capacity_planing	videopaused
1386715592022	capacity_planing	videoplayed
1386715596547	capacity_planing	loadvideo
1386715652832	capacity_planing	loadvideo
1386715653740	capacity_planing	loadvideo
1386715672423	capacity_planing	seek_start
1386715672657	capacity_planing	seek_end
1386715779242	capacity_planing	videopaused
1386715806617	capacity_planing	videoplayed
1386715810711	capacity_planing	videopaused
1386715823836	capacity_planing	videoplayed
1386715876613	capacity_planing	videopaused
1386715942083	capacity_planing	videoplayed
1386715956224	capacity_planing	videopaused
1386715996584	capacity_planing	videoplayed
1386716056268	capacity_planing	videopaused
1386716128738	capacity_planing	videoplayed
1386716161847	capacity_planing	videopaused
1386716209031	layout_planing	loadvideo
1386716219211	capacity_planing	videoplayed
1386716228117	capacity_planing	videopaused
1386716241195	traveling_salesman_problem	loadvideo
1386716251292	layout_planing	loadvideo
1386716264870	layout_planing	saveannotation comments
1386716268823	layout_planing	saveannotation comments
1386716273560	layout_planing	saveannotation comments
1386716319795	layout_planing	loadvideo
1386716321733	capacity_planing	videoplayed
1386716326541	layout_planing	saveannotation comments
1386716326557	layout_planing	save
1386716326572	layout_planing	videoplayed
1386716329215	layout_planing	deleteannotation
1386716329226	layout_planing	save
1386716336295	capacity_planing	videopaused
1386716396255	capacity_planing	videoplayed
1386716435099	capacity_planing	videopaused
1386716515124	capacity_planing	videoplayed
1386716520412	layout_planing	loadvideo
1386716548407	layout_planing	loadvideo
1386716572812	capacity_planing	videopaused
1386716586709	layout_planing	loadvideo
1386716604695	capacity_planing	videoplayed
1386716664370	capacity_planing	videopaused
1386716675698	capacity_planing	videoplayed
1386716679948	capacity_planing	videopaused
1386716710407	capacity_planing	videoplayed
1386716720111	capacity_planing	videopaused
1386716739189	capacity_planing	videoplayed
1386716759407	capacity_planing	videopaused
1386716777831	capacity_planing	videoplayed
1386716781853	layout_planing	assessmentdisplaybegin
1386716784816	capacity_planing	videopaused
1386716801675	capacity_planing	videoplayed
1386716858681	layout_planing	loadvideo
1386716862795	capacity_planing	videopaused
1386716877904	capacity_planing	videoplayed
1386716922903	capacity_planing	videopaused
1386716925185	capacity_planing	videoplayed
1386716925607	capacity_planing	videopaused
1386716950675	layout_decisions2	loadvideo
1386716963749	layout_decisions2	videopaused
1386716978294	capacity_planing	videoplayed
1386716980247	capacity_planing	seek_start
1386716980513	capacity_planing	seek_end
1386717001427	layout_planing	loadvideo
1386717008872	capacity_planing	seek_start
1386717008997	capacity_planing	seek_end
1386717041822	layout_decisions2	clicktocfromlist
1386717129704	layout_decisions2	videopaused
1386717136718	capacity_planing	videoended
1386717136718	capacity_planing	videoended
1386717140624	capacity_planing	loadvideo
1386717143843	capacity_planing	videopaused
1386717150812	chinese_postman_problem	loadvideo
1386717153687	chinese_postman_problem	videopaused
1386717234618	capacity_planing	loadvideo
1386717258354	product_layouts	loadvideo
1386717295411	layout_decisions2	saveannotation assessment
1386717295418	layout_decisions2	save
1386717295431	layout_decisions2	videoplayed
1386717297164	layout_decisions2	seek_start
1386717297677	layout_decisions2	seek_end
1386717309022	layout_decisions2	videopaused
1386717314399	layout_decisions2	deleteannotation
1386717314406	layout_decisions2	save
1386717330003	layout_decisions2	deleteannotation
1386717330011	layout_decisions2	save
1386717331858	layout_decisions2	clicktagfromlist
1386717332764	layout_decisions2	clicktagfromlist
1386717333236	layout_decisions2	clicktagfromlist
1386717337413	layout_decisions2	clicktocfromlist
1386717343271	layout_decisions2	seek_start
1386717343668	layout_decisions2	seek_end
1386717374921	layout_planing	loadvideo
1386717384867	layout_planing	clickassessmentfromlist
1386717385279	layout_planing	assessmentdisplaybegin
1386717385585	layout_planing	clickassessmentfromlist
1386717386127	layout_planing	assessmentdisplaybegin
1386717491348	layout_decisions2	videopaused
1386717503881	layout_planing	loadvideo
1386717554741	layout_decisions2	saveannotation assessment
1386717554747	layout_decisions2	save
1386717554756	layout_decisions2	videoplayed
1386717570401	layout_decisions2	seek_start
1386717570878	layout_decisions2	seek_end
1386717571786	layout_decisions2	seek_start
1386717572026	layout_decisions2	seek_end
1386717606942	traveling_salesman_problem	loadvideo
1386717619396	layout_decisions2	assessmentdisplaybegin
1386717629759	layout_decisions2	videoplayed
1386717643742	layout_decisions2	videopaused
1386717644831	layout_decisions2	clickassessmentfromlist
1386717645341	layout_decisions2	assessmentdisplaybegin
1386717652006	layout_decisions2	clickassessmentfromlist
1386717652176	layout_decisions2	clickassessmentfromlist
1386717652314	layout_decisions2	clickassessmentfromlist
1386717655279	layout_decisions2	clickassessmentfromlist
1386717655580	layout_decisions2	assessmentdisplaybegin
1386717658051	layout_decisions2	deleteannotation
1386717658055	layout_decisions2	save
1386717681605	layout_decisions2	saveannotation assessment
1386717681610	layout_decisions2	save
1386717681617	layout_decisions2	videoplayed
1386717682670	layout_decisions2	assessmentdisplaybegin
1386717695711	layout_decisions2	videoplayed
1386717685191	layout_planing	loadvideo
1386717698530	layout_decisions2	clickassessmentfromlist
1386717698728	layout_decisions2	assessmentdisplaybegin
1386717706812	layout_decisions2	videoplayed
1386717811260	layout_decisions2	videopaused
1386717844714	layout_decisions2	videoplayed
1386717856287	layout_decisions2	seek_start
1386717859586	layout_decisions2	seek_end
1386717891058	layout_planing	loadvideo
1386717926706	layout_decisions2	seek_start
1386717926853	layout_decisions2	seek_end
1386717929774	layout_decisions2	videopaused
1386718094376	layout_decisions2	saveannotation assessment
1386718094381	layout_decisions2	save
1386718094387	layout_decisions2	videoplayed
1386718102329	layout_decisions2	seek_start
1386718102448	layout_decisions2	seek_end
1386718103681	layout_decisions2	seek_start
1386718103831	layout_decisions2	seek_end
1386718133018	layout_decisions2	seek_start
1386718133203	layout_decisions2	seek_end
1386718152322	layout_planing	assessmentdisplaybegin
1386718152344	layout_planing	assessmentdisplaybegin
1386718259793	layout_decisions2	seek_start
1386718260802	layout_decisions2	seek_end
1386718261785	layout_decisions2	seek_start
1386718262570	layout_decisions2	seek_end
1386718263873	layout_decisions2	seek_start
1386718264260	layout_decisions2	seek_end
1386718266156	layout_decisions2	seek_start
1386718266831	layout_decisions2	seek_end
1386718336886	layout_planing	loadvideo
1386718421295	layout_decisions2	seek_start
1386718421435	layout_decisions2	seek_end
1386718422245	layout_decisions2	seek_start
1386718422411	layout_decisions2	seek_end
1386718422936	layout_decisions2	seek_start
1386718423070	layout_decisions2	seek_end
1386718423864	layout_decisions2	seek_start
1386718424008	layout_decisions2	seek_end
1386718425066	layout_decisions2	seek_start
1386718425186	layout_decisions2	seek_end
1386718425806	layout_decisions2	seek_start
1386718425958	layout_decisions2	seek_end
1386718429286	layout_decisions2	seek_start
1386718429408	layout_decisions2	seek_end
1386718430626	layout_decisions2	seek_start
1386718430765	layout_decisions2	seek_end
1386718494287	layout_decisions2	seek_start
1386718494516	layout_decisions2	seek_end
1386718494855	layout_decisions2	seek_start
1386718495012	layout_decisions2	seek_end
1386718495437	layout_decisions2	seek_start
1386718495590	layout_decisions2	seek_end
1386718496163	layout_decisions2	seek_start
1386718496319	layout_decisions2	seek_end
1386718502643	layout_decisions2	seek_start
1386718503029	layout_decisions2	seek_end
1386718543279	layout_decisions2	seek_start
1386718543409	layout_decisions2	seek_end
1386718545371	layout_decisions2	seek_start
1386718545537	layout_decisions2	seek_end
1386718597643	layout_planing	assessmentdisplaybegin
1386718664987	layout_decisions2	seek_start
1386718665116	layout_decisions2	seek_end
1386718666664	layout_decisions2	seek_start
1386718666783	layout_decisions2	seek_end
1386718668199	layout_decisions2	seek_start
1386718668329	layout_decisions2	seek_end
1386718670066	layout_decisions2	seek_start
1386718670211	layout_decisions2	seek_end
1386718671036	layout_decisions2	seek_start
1386718671149	layout_decisions2	seek_end
1386718694295	layout_decisions2	videopaused
1386718865733	layout_decisions2	saveannotation assessment
1386718865739	layout_decisions2	save
1386718865746	layout_decisions2	videoplayed
1386718874545	layout_decisions2	clickassessmentfromlist
1386718874901	layout_decisions2	assessmentdisplaybegin
1386718880486	layout_decisions2	clickassessmentfromlist
1386718888816	layout_decisions2	clickassessmentfromlist
1386718889037	layout_decisions2	assessmentdisplaybegin
1386718892231	layout_decisions2	clickassessmentfromlist
1386718895278	layout_decisions2	deleteannotation
1386718895282	layout_decisions2	save
1386718923621	layout_decisions2	saveannotation assessment
