score	row	col	user
257	1	2589	xxx
260	1	2590	xxx
259	1	2591	xxx
262	1	2592	xxx
260	1	2593	xxx
260	1	2594	xxx
259	1	2595	xxx
262	1	2596	xxx
256	1	2597	xxx
257	1	2598	xxx
256	1	2599	xxx
262	1	2600	xxx
263	1	2601	xxx
261	1	2602	xxx
260	1	2603	xxx
261	1	2604	xxx
261	1	2605	xxx
261	1	2606	xxx
257	1	2607	xxx
261	1	2608	xxx
262	1	2609	xxx
251	1	2610	xxx
253	1	2611	xxx
253	1	2612	xxx
253	1	2613	xxx
253	1	2614	xxx
250	1	2615	xxx
249	1	2616	xxx
247	1	2617	xxx
247	1	2618	xxx
248	1	2619	xxx
247	1	2620	xxx
248	1	2621	xxx
247	1	2622	xxx
251	1	2623	xxx
246	1	2624	xxx
250	1	2625	xxx
249	1	2626	xxx
253	1	2627	xxx
250	1	2628	xxx
248	1	2629	xxx
248	1	2630	xxx
248	1	2631	xxx
248	1	2632	xxx
249	1	2633	xxx
248	1	2634	xxx
247	1	2635	xxx
244	1	2636	xxx
248	1	2637	xxx
246	1	2638	xxx
244	1	2639	xxx
240	1	2640	xxx
244	1	2641	xxx
244	1	2642	xxx
240	1	2643	xxx
240	1	2644	xxx
238	1	2645	xxx
238	1	2646	xxx
239	1	2647	xxx
237	1	2648	xxx
239	1	2649	xxx
239	1	2650	xxx
239	1	2651	xxx
237	1	2652	xxx
237	1	2653	xxx
237	1	2654	xxx
241	1	2655	xxx
235	1	2656	xxx
233	1	2657	xxx
233	1	2658	xxx
233	1	2659	xxx
233	1	2660	xxx
233	1	2661	xxx
236	1	2662	xxx
237	1	2663	xxx
235	1	2664	xxx
233	1	2665	xxx
231	1	2666	xxx
231	1	2667	xxx
231	1	2668	xxx
235	1	2669	xxx
234	1	2670	xxx
238	1	2671	xxx
234	1	2672	xxx
233	1	2673	xxx
231	1	2674	xxx
237	1	2675	xxx
236	1	2676	xxx
234	1	2677	xxx
234	1	2678	xxx
237	1	2679	xxx
235	1	2680	xxx
234	1	2681	xxx
235	1	2682	xxx
232	1	2683	xxx
232	1	2684	xxx
234	1	2685	xxx
235	1	2686	xxx
235	1	2687	xxx
235	1	2688	xxx
237	1	2689	xxx
234	1	2690	xxx
234	1	2691	xxx
234	1	2692	xxx
237	1	2693	xxx
233	1	2694	xxx
235	1	2695	xxx
235	1	2696	xxx
235	1	2697	xxx
233	1	2698	xxx
233	1	2699	xxx
233	1	2700	xxx
233	1	2701	xxx
233	1	2702	xxx
243	1	2703	xxx
241	1	2704	xxx
235	1	2705	xxx
231	1	2706	xxx
238	1	2707	xxx
234	1	2708	xxx
232	1	2709	xxx
233	1	2710	xxx
237	1	2711	xxx
235	1	2712	xxx
232	1	2713	xxx
232	1	2714	xxx
230	1	2715	xxx
230	1	2716	xxx
234	1	2717	xxx
232	1	2718	xxx
239	1	2719	xxx
236	1	2720	xxx
231	1	2721	xxx
229	1	2722	xxx
231	1	2723	xxx
235	1	2724	xxx
232	1	2725	xxx
232	1	2726	xxx
234	1	2727	xxx
230	1	2728	xxx
231	1	2729	xxx
239	1	2730	xxx
235	1	2731	xxx
245	1	2732	xxx
238	1	2733	xxx
232	1	2734	xxx
232	1	2735	xxx
239	1	2736	xxx
234	1	2737	xxx
239	1	2738	xxx
239	1	2739	xxx
235	1	2740	xxx
236	1	2741	xxx
232	1	2742	xxx
230	1	2743	xxx
238	1	2744	xxx
235	1	2745	xxx
230	1	2746	xxx
230	1	2747	xxx
236	1	2748	xxx
239	1	2749	xxx
235	1	2750	xxx
233	1	2751	xxx
236	1	2752	xxx
233	1	2753	xxx
229	1	2754	xxx
229	1	2755	xxx
229	1	2756	xxx
231	1	2757	xxx
232	1	2758	xxx
231	1	2759	xxx
245	1	2760	xxx
245	1	2761	xxx
232	1	2762	xxx
234	1	2763	xxx
242	1	2764	xxx
239	1	2765	xxx
231	1	2766	xxx
233	1	2767	xxx
246	1	2768	xxx
243	1	2769	xxx
237	1	2770	xxx
233	1	2771	xxx
236	1	2772	xxx
235	1	2773	xxx
236	1	2774	xxx
234	1	2775	xxx
239	1	2776	xxx
237	1	2777	xxx
239	1	2778	xxx
238	1	2779	xxx
245	1	2780	xxx
240	1	2781	xxx
239	1	2782	xxx
232	1	2783	xxx
251	1	2784	xxx
243	1	2785	xxx
237	1	2786	xxx
228	1	2787	xxx
236	1	2788	xxx
232	1	2789	xxx
236	1	2790	xxx
234	1	2791	xxx
235	1	2792	xxx
233	1	2793	xxx
232	1	2794	xxx
227	1	2795	xxx
235	1	2796	xxx
230	1	2797	xxx
228	1	2798	xxx
226	1	2799	xxx
225	1	2800	xxx
224	1	2801	xxx
226	1	2802	xxx
229	1	2803	xxx
241	1	2804	xxx
229	1	2805	xxx
245	1	2806	xxx
228	1	2807	xxx
237	1	2808	xxx
227	1	2809	xxx
228	1	2810	xxx
220	1	2811	xxx
230	1	2812	xxx
224	1	2813	xxx
225	1	2814	xxx
221	1	2815	xxx
325	1	2816	xxx
156	1	2817	xxx
180	1	2818	xxx
161	1	2819	xxx
157	1	2820	xxx
149	1	2821	xxx
157	1	2822	xxx
144	1	2823	xxx
155	1	2824	xxx
140	1	2825	xxx
133	1	2826	xxx
136	1	2827	xxx
131	1	2828	xxx
130	1	2829	xxx
131	1	2830	xxx
135	1	2831	xxx
126	1	2832	xxx
122	1	2833	xxx
124	1	2834	xxx
125	1	2835	xxx
122	1	2836	xxx
126	1	2837	xxx
131	1	2838	xxx
129	1	2839	xxx
119	1	2840	xxx
122	1	2841	xxx
120	1	2842	xxx
127	1	2843	xxx
112	1	2844	xxx
117	1	2845	xxx
119	1	2846	xxx
112	1	2847	xxx
104	1	2848	xxx
110	1	2849	xxx
108	1	2850	xxx
109	1	2851	xxx
100	1	2852	xxx
98	1	2853	xxx
99	1	2854	xxx
99	1	2855	xxx
97	1	2856	xxx
106	1	2857	xxx
93	1	2858	xxx
94	1	2859	xxx
94	1	2860	xxx
91	1	2861	xxx
91	1	2862	xxx
92	1	2863	xxx
88	1	2864	xxx
91	1	2865	xxx
90	1	2866	xxx
92	1	2867	xxx
91	1	2868	xxx
88	1	2869	xxx
88	1	2870	xxx
92	1	2871	xxx
91	1	2872	xxx
90	1	2873	xxx
89	1	2874	xxx
88	1	2875	xxx
87	1	2876	xxx
86	1	2877	xxx
85	1	2878	xxx
83	1	2879	xxx
83	1	2880	xxx
85	1	2881	xxx
86	1	2882	xxx
83	1	2883	xxx
82	1	2884	xxx
84	1	2885	xxx
81	1	2886	xxx
80	1	2887	xxx
77	1	2888	xxx
80	1	2889	xxx
74	1	2890	xxx
76	1	2891	xxx
74	1	2892	xxx
74	1	2893	xxx
75	1	2894	xxx
78	1	2895	xxx
73	1	2896	xxx
77	1	2897	xxx
77	1	2898	xxx
81	1	2899	xxx
74	1	2900	xxx
74	1	2901	xxx
71	1	2902	xxx
71	1	2903	xxx
65	1	2904	xxx
68	1	2905	xxx
64	1	2906	xxx
64	1	2907	xxx
65	1	2908	xxx
65	1	2909	xxx
65	1	2910	xxx
67	1	2911	xxx
67	1	2912	xxx
63	1	2913	xxx
64	1	2914	xxx
64	1	2915	xxx
62	1	2916	xxx
66	1	2917	xxx
62	1	2918	xxx
65	1	2919	xxx
61	1	2920	xxx
63	1	2921	xxx
63	1	2922	xxx
63	1	2923	xxx
61	1	2924	xxx
63	1	2925	xxx
63	1	2926	xxx
63	1	2927	xxx
62	1	2928	xxx
63	1	2929	xxx
64	1	2930	xxx
62	1	2931	xxx
62	1	2932	xxx
62	1	2933	xxx
62	1	2934	xxx
62	1	2935	xxx
70	1	2936	xxx
62	1	2937	xxx
60	1	2938	xxx
60	1	2939	xxx
64	1	2940	xxx
61	1	2941	xxx
62	1	2942	xxx
62	1	2943	xxx
64	1	2944	xxx
65	1	2945	xxx
59	1	2946	xxx
59	1	2947	xxx
61	1	2948	xxx
63	1	2949	xxx
59	1	2950	xxx
59	1	2951	xxx
59	1	2952	xxx
63	1	2953	xxx
69	1	2954	xxx
59	1	2955	xxx
59	1	2956	xxx
62	1	2957	xxx
63	1	2958	xxx
58	1	2959	xxx
57	1	2960	xxx
61	1	2961	xxx
58	1	2962	xxx
58	1	2963	xxx
59	1	2964	xxx
58	1	2965	xxx
57	1	2966	xxx
57	1	2967	xxx
57	1	2968	xxx
56	1	2969	xxx
56	1	2970	xxx
54	1	2971	xxx
54	1	2972	xxx
55	1	2973	xxx
58	1	2974	xxx
54	1	2975	xxx
58	1	2976	xxx
51	1	2977	xxx
50	1	2978	xxx
48	1	2979	xxx
53	1	2980	xxx
48	1	2981	xxx
47	1	2982	xxx
49	1	2983	xxx
52	1	2984	xxx
46	1	2985	xxx
46	1	2986	xxx
47	1	2987	xxx
45	1	2988	xxx
45	1	2989	xxx
45	1	2990	xxx
45	1	2991	xxx
45	1	2992	xxx
47	1	2993	xxx
45	1	2994	xxx
47	1	2995	xxx
119	1	2996	xxx
0	1	2997	xxx
0	1	2998	xxx
0	1	2999	xxx
