time	group	action
1386784807284	4	seek
1386784807486	4	seek
1386784808220	4	seek
1386784808344	4	seek
1386784809015	4	seek
1386784809140	4	seek
1386784809982	4	seek
1386784810092	4	seek
1386784810872	4	seek
1386784810996	4	seek
1386784815162	4	seek
1386784815520	4	seek
1386784791167	301	save
1386784843881	4	seek
1386784844006	4	seek
1386784846206	4	seek
1386784846331	4	seek
1386784854409	4	seek
1386784854533	4	seek
1386784868542	4	saveannotation
1386784868558	4	save
1386784868558	4	videoplayed
1386784869057	4	assessmentdisplaybegin
1386784869073	4	assessmentdisplaybegin
1386784869073	4	assessmentdisplaybegin
1386784869073	4	assessmentdisplaybegin
1386784875859	4	videoplayed
1386784876997	4	seek
1386784873767	7	loadvideo
1386784877122	4	seek
1386784878979	4	seek
1386784879103	4	seek
1386784875890	7	videopaused
1386784879883	4	seek
1386784880008	4	seek
1386784880601	4	seek
1386784880710	4	seek
1386784882364	4	seek
1386784882489	4	seek
1386784883612	4	seek
1386784883721	4	seek
1386784885032	4	seek
1386784885156	4	seek
1386784885999	4	seek
1386784886108	4	seek
1386784883987	304	loadvideo
1386784922672	4	seek
1386784922781	4	seek
1386784923998	4	seek
1386784924107	4	seek
1386784922781	4	clickassessmentfromlist
1386784923360	4	assessmentdisplaybegin
1386784923367	4	assessmentdisplaybegin
1386784923372	4	assessmentdisplaybegin
1386784925761	4	seek
1386784923376	4	assessmentdisplaybegin
1386784923379	4	assessmentdisplaybegin
1386784923395	4	assessmentdisplaybegin
1386784923391	4	assessmentdisplaybegin
1386784923387	4	assessmentdisplaybegin
1386784923383	4	assessmentdisplaybegin
1386784925886	4	seek
1386784923398	4	assessmentdisplaybegin
1386784923403	4	assessmentdisplaybegin
1386784923414	4	assessmentdisplaybegin
1386784923408	4	assessmentdisplaybegin
1386784923418	4	assessmentdisplaybegin
1386784923424	4	assessmentdisplaybegin
1386784923429	4	assessmentdisplaybegin
1386784923433	4	assessmentdisplaybegin
1386784923437	4	assessmentdisplaybegin
1386784923440	4	assessmentdisplaybegin
1386784923444	4	assessmentdisplaybegin
1386784923447	4	assessmentdisplaybegin
1386784923450	4	assessmentdisplaybegin
1386784923453	4	assessmentdisplaybegin
1386784923456	4	assessmentdisplaybegin
1386784923459	4	assessmentdisplaybegin
1386784923463	4	assessmentdisplaybegin
1386784923467	4	assessmentdisplaybegin
1386784923471	4	assessmentdisplaybegin
1386784905733	304	videopaused
1386784942703	4	seek
1386784942812	4	seek
1386784956649	4	videopaused
1386784961716	4	saveannotation
1386784961721	4	save
1386784961727	4	videoplayed
1386784962370	4	assessmentdisplaybegin
1386784962377	4	assessmentdisplaybegin
1386784962383	4	assessmentdisplaybegin
1386784962388	4	assessmentdisplaybegin
1386784962393	4	assessmentdisplaybegin
1386784962397	4	assessmentdisplaybegin
1386784962406	4	assessmentdisplaybegin
1386784962401	4	assessmentdisplaybegin
1386784962410	4	assessmentdisplaybegin
1386784962414	4	assessmentdisplaybegin
1386784962417	4	assessmentdisplaybegin
1386784962420	4	assessmentdisplaybegin
1386784962424	4	assessmentdisplaybegin
1386784962428	4	assessmentdisplaybegin
1386784962432	4	assessmentdisplaybegin
1386784962436	4	assessmentdisplaybegin
1386784962444	4	assessmentdisplaybegin
1386784962449	4	assessmentdisplaybegin
1386784962453	4	assessmentdisplaybegin
1386784962456	4	assessmentdisplaybegin
1386784962460	4	assessmentdisplaybegin
1386784962463	4	assessmentdisplaybegin
1386784962466	4	assessmentdisplaybegin
1386784962469	4	assessmentdisplaybegin
1386784962473	4	assessmentdisplaybegin
1386784962480	4	assessmentdisplaybegin
1386784962483	4	assessmentdisplaybegin
1386784962486	4	assessmentdisplaybegin
1386784962490	4	assessmentdisplaybegin
1386784962495	4	assessmentdisplaybegin
1386784962501	4	assessmentdisplaybegin
1386784962506	4	assessmentdisplaybegin
1386784962513	4	assessmentdisplaybegin
1386784962518	4	assessmentdisplaybegin
1386784962523	4	assessmentdisplaybegin
1386784962529	4	assessmentdisplaybegin
1386784962534	4	assessmentdisplaybegin
1386784962440	4	assessmentdisplaybegin
1386784962539	4	assessmentdisplaybegin
1386784962544	4	assessmentdisplaybegin
1386784962549	4	assessmentdisplaybegin
1386784962555	4	assessmentdisplaybegin
1386784962583	4	assessmentdisplaybegin
1386784962590	4	assessmentdisplaybegin
1386784962596	4	assessmentdisplaybegin
1386784962606	4	assessmentdisplaybegin
1386784962611	4	assessmentdisplaybegin
1386784962617	4	assessmentdisplaybegin
1386784962622	4	assessmentdisplaybegin
1386784962627	4	assessmentdisplaybegin
1386784962632	4	assessmentdisplaybegin
1386784962637	4	assessmentdisplaybegin
1386784962642	4	assessmentdisplaybegin
1386784962648	4	assessmentdisplaybegin
1386784962653	4	assessmentdisplaybegin
1386784962658	4	assessmentdisplaybegin
1386784994317	4	saveannotation
1386784994333	4	save
1386784994333	4	videoplayed
1386784994832	4	assessmentdisplaybegin
1386784994832	4	assessmentdisplaybegin
1386784994848	4	assessmentdisplaybegin
1386784994848	4	assessmentdisplaybegin
1386784994848	4	assessmentdisplaybegin
1386784997453	4	videoplayed
1386785004754	4	seek
1386785004863	4	seek
1386785006049	4	seek
1386785006158	4	seek
1386785007733	4	seek
1386785007858	4	seek
1386785009184	4	seek
1386785009309	4	seek
1386785014426	4	videopaused
1386785015097	4	videoplayed
1386785016969	4	videopaused
1386785016785	4	saveannotation
1386785016789	4	save
1386785016794	4	videoplayed
1386785017737	4	assessmentdisplaybegin
1386785017743	4	assessmentdisplaybegin
1386785017748	4	assessmentdisplaybegin
1386785017754	4	assessmentdisplaybegin
1386785017759	4	assessmentdisplaybegin
1386785017764	4	assessmentdisplaybegin
1386785017769	4	assessmentdisplaybegin
1386785017775	4	assessmentdisplaybegin
1386785017781	4	assessmentdisplaybegin
1386785017786	4	assessmentdisplaybegin
1386785017791	4	assessmentdisplaybegin
1386785017797	4	assessmentdisplaybegin
1386785017801	4	assessmentdisplaybegin
1386785017806	4	assessmentdisplaybegin
1386785017810	4	assessmentdisplaybegin
1386785017815	4	assessmentdisplaybegin
1386785017821	4	assessmentdisplaybegin
1386785017826	4	assessmentdisplaybegin
1386785017831	4	assessmentdisplaybegin
1386785017836	4	assessmentdisplaybegin
1386785017841	4	assessmentdisplaybegin
1386785017845	4	assessmentdisplaybegin
1386785017850	4	assessmentdisplaybegin
1386785017854	4	assessmentdisplaybegin
1386785017858	4	assessmentdisplaybegin
1386785017862	4	assessmentdisplaybegin
1386785017871	4	assessmentdisplaybegin
1386785017875	4	assessmentdisplaybegin
1386785017867	4	assessmentdisplaybegin
1386785024953	4	submitassessmenttask
1386785024962	4	assessmentcorrect
1386785051465	4	saveannotation
1386785051481	4	videoplayed
1386785051481	4	save
1386785051980	4	assessmentdisplaybegin
1386785051996	4	assessmentdisplaybegin
1386785051996	4	assessmentdisplaybegin
1386785051996	4	assessmentdisplaybegin
1386785051996	4	assessmentdisplaybegin
1386785051996	4	assessmentdisplaybegin
1386785060872	4	videoplayed
1386785062198	4	seek
1386785062307	4	seek
1386785063384	4	seek
1386785063509	4	seek
1386785065761	301	videoplayed
1386785065287	4	seek
1386785065412	4	seek
1386785071933	4	seek
1386785072042	4	seek
1386785073352	4	seek
1386785073477	4	seek
1386785074522	4	seek
1386785074632	4	seek
1386785098801	4	videopaused
1386785114775	4	saveannotation
1386785114775	4	save
1386785114791	4	videoplayed
1386785115306	4	assessmentdisplaybegin
1386785115306	4	assessmentdisplaybegin
1386785115306	4	assessmentdisplaybegin
1386785115306	4	assessmentdisplaybegin
1386785115306	4	assessmentdisplaybegin
1386785115321	4	assessmentdisplaybegin
1386785122341	4	videoplayed
1386785138862	4	saveannotation
1386785138862	4	save
1386785138877	4	videopaused
1386785126617	301	seek
1386785126757	301	seek
1386785128692	301	seek
1386785128863	301	seek
1386785132077	301	seek
1386785132186	301	seek
1386785134152	301	seek
1386785134292	301	seek
1386785136414	301	seek
1386785136492	301	seek
1386785138223	301	seek
1386785138364	301	seek
1386785139924	301	seek
1386785140064	301	seek
1386785142716	301	seek
1386785142825	301	seek
1386785144261	301	seek
1386785144385	301	seek
1386785145415	301	seek
1386785145649	301	seek
1386785146913	301	seek
1386785147053	301	seek
1386785147927	301	seek
1386785148051	301	seek
1386785149362	301	seek
1386785149518	301	seek
1386785151842	301	seek
1386785151998	301	seek
1386785152794	301	seek
1386785152934	301	seek
1386785154042	301	seek
1386785154135	301	seek
1386785155602	301	seek
1386785155758	301	seek
1386785156881	301	seek
1386785157084	301	seek
1386785157973	301	seek
1386785158113	301	seek
1386785160157	301	seek
1386785160297	301	seek
1386785162840	301	seek
1386785163152	301	seek
1386785163979	301	seek
1386785164088	301	seek
1386785166054	301	seek
1386785166194	301	seek
1386785167614	301	seek
1386785167754	301	seek
1386785169814	301	seek
1386785169970	301	seek
1386785171171	301	seek
1386785171311	301	seek
1386785173519	301	seek
1386785173753	301	seek
1386785201940	4	videoplayed
1386785176420	301	videopaused
1386785204826	4	seek
1386785204935	4	seek
1386785206105	4	seek
1386785206230	4	seek
1386785207010	4	seek
1386785207135	4	seek
1386785207915	4	seek
1386785208040	4	seek
1386785208695	4	seek
1386785208820	4	seek
1386785210083	4	seek
1386785210208	4	seek
1386785213890	4	seek
1386785214014	4	seek
1386785215618	4	seek
1386785215727	4	seek
1386785216726	4	seek
1386785216851	4	seek
1386785217521	4	seek
1386785217646	4	seek
1386785223231	4	seek
1386785223356	4	seek
1386785248519	4	assessmentdisplaybegin
1386785248519	4	assessmentdisplaybegin
1386785248534	4	assessmentdisplaybegin
1386785248534	4	assessmentdisplaybegin
1386785248534	4	assessmentdisplaybegin
1386785248534	4	assessmentdisplaybegin
1386785257395	4	videoplayed
1386785323616	301	seek
1386785323739	301	seek
1386785325036	301	seek
1386785325158	301	seek
1386785303297	7	clicktocfromlist
1386785326060	301	seek
1386785326147	301	seek
1386785326227	301	seek
1386785326305	301	seek
1386785326381	301	seek
1386785326459	301	seek
1386785326537	301	seek
1386785326647	301	seek
1386785326732	301	seek
1386785326823	301	seek
1386785326894	301	seek
1386785326976	301	seek
1386785327044	301	seek
1386785327110	301	seek
1386785327176	301	seek
1386785327246	301	seek
1386785327307	301	seek
1386785327379	301	seek
1386785327446	301	seek
1386785327510	301	seek
1386785327567	301	seek
1386785327645	301	seek
1386785327706	301	seek
1386785327785	301	seek
1386785327839	301	seek
1386785327918	301	seek
1386785327984	301	seek
1386785328058	301	seek
1386785328108	301	seek
1386785328186	301	seek
1386785328252	301	seek
1386785328327	301	seek
1386785328382	301	seek
1386785328461	301	seek
1386785328530	301	seek
1386785328607	301	seek
1386785328662	301	seek
1386785328741	301	seek
1386785328800	301	seek
1386785328879	301	seek
1386785328938	301	seek
1386785329026	301	seek
1386785329084	301	seek
1386785329179	301	seek
1386785329209	301	seek
1386785329302	301	seek
1386785329370	301	seek
1386785329444	301	seek
1386785329524	301	seek
1386785329602	301	seek
1386785329673	301	seek
1386785329744	301	seek
1386785329816	301	seek
1386785329891	301	seek
1386785329943	301	seek
1386785330026	301	seek
1386785330086	301	seek
1386785330175	301	seek
1386785330250	301	seek
1386785330315	301	seek
1386785330382	301	seek
1386785330429	301	seek
1386785330510	301	seek
1386785330566	301	seek
1386785330633	301	seek
1386785330715	301	seek
1386785310776	7	clicktocfromlist
1386785331038	301	seek
1386785331104	301	seek
1386785331202	301	seek
1386785331286	301	seek
1386785331366	301	seek
1386785331449	301	seek
1386785331530	301	seek
1386785331608	301	seek
1386785331699	301	seek
1386785331742	301	seek
1386785331814	301	seek
1386785331875	301	seek
1386785331961	301	seek
1386785332023	301	seek
1386785332105	301	seek
1386785332158	301	seek
1386785332250	301	seek
1386785332305	301	seek
1386785332390	301	seek
1386785332456	301	seek
1386785332525	301	seek
1386785332590	301	seek
1386785332673	301	seek
1386785332728	301	seek
1386785332814	301	seek
1386785332891	301	seek
1386785332960	301	seek
1386785333021	301	seek
1386785333107	301	seek
1386785333163	301	seek
1386785333255	301	seek
1386785333312	301	seek
1386785333389	301	seek
1386785333472	301	seek
1386785333530	301	seek
1386785334425	301	seek
1386785334512	301	seek
1386785334595	301	seek
1386785334661	301	seek
1386785334747	301	seek
1386785334829	301	seek
1386785334884	301	seek
1386785334982	301	seek
1386785335007	301	seek
1386785335090	301	seek
1386785335151	301	seek
1386785335236	301	seek
1386785335298	301	seek
1386785335367	301	seek
1386785335429	301	seek
1386785335513	301	seek
1386785335575	301	seek
1386785335662	301	seek
1386785335816	301	seek
1386785335720	301	seek
1386785335853	301	seek
1386785335943	301	seek
1386785335999	301	seek
1386785336101	301	seek
1386785336139	301	seek
1386785336234	301	seek
1386785336286	301	seek
1386785336366	301	seek
1386785336437	301	seek
1386785336535	301	seek
1386785336574	301	seek
1386785336668	301	seek
1386785336716	301	seek
1386785336794	301	seek
1386785336852	301	seek
1386785336939	301	seek
1386785337002	301	seek
1386785337095	301	seek
1386785337144	301	seek
1386785337228	301	seek
1386785337274	301	seek
1386785337365	301	seek
1386785337442	301	seek
1386785337519	301	seek
1386785337585	301	seek
1386785337656	301	seek
1386785337737	301	seek
1386785337823	301	seek
1386785337887	301	seek
1386785338124	301	seek
1386785338193	301	seek
1386785319041	7	videopaused
1386785339948	301	seek
1386785340055	301	seek
1386785340210	301	seek
1386785340296	301	seek
1386785340402	301	seek
1386785340481	301	seek
1386785340587	301	seek
1386785340669	301	seek
1386785340772	301	seek
1386785340854	301	seek
1386785340946	301	seek
1386785341014	301	seek
1386785341109	301	seek
1386785341182	301	seek
1386785341254	301	seek
1386785341323	301	seek
1386785341396	301	seek
1386785341472	301	seek
1386785341538	301	seek
1386785341627	301	seek
1386785341688	301	seek
1386785341760	301	seek
1386785341831	301	seek
1386785341914	301	seek
1386785341985	301	seek
1386785342063	301	seek
1386785342134	301	seek
1386785342191	301	seek
1386785342260	301	seek
1386785342352	301	seek
1386785342413	301	seek
1386785342486	301	seek
1386785342555	301	seek
1386785342628	301	seek
1386785342702	301	seek
1386785342777	301	seek
1386785342855	301	seek
1386785342929	301	seek
1386785343005	301	seek
1386785343089	301	seek
1386785343169	301	seek
1386785343232	301	seek
1386785343307	301	seek
1386785343386	301	seek
1386785343459	301	seek
1386785343538	301	seek
1386785343637	301	seek
1386785343696	301	seek
1386785343772	301	seek
1386785343845	301	seek
1386785343918	301	seek
1386785343989	301	seek
1386785344068	301	seek
1386785344127	301	seek
1386785344218	301	seek
1386785344274	301	seek
1386785344361	301	seek
1386785344425	301	seek
1386785344510	301	seek
1386785344568	301	seek
1386785344657	301	seek
1386785344724	301	seek
1386785344800	301	seek
1386785344868	301	seek
1386785344946	301	seek
1386785345034	301	seek
1386785345044	301	seek
1386785345145	301	seek
1386785345158	301	seek
1386785345379	301	seek
1386785345449	301	seek
1386785345520	301	seek
1386785345597	301	seek
1386785345681	301	seek
1386785345748	301	seek
1386785345843	301	seek
1386785345876	301	seek
1386785345965	301	seek
1386785346016	301	seek
1386785346088	301	seek
1386785346174	301	seek
1386785346244	301	seek
1386785346332	301	seek
1386785346411	301	seek
1386785346513	301	seek
1386785346567	301	seek
1386785346673	301	seek
1386785346727	301	seek
1386785346897	301	seek
1386785347010	301	seek
1386785347089	301	seek
1386785347180	301	seek
1386785347260	301	seek
1386785347333	301	seek
1386785347441	301	seek
1386785347505	301	seek
1386785347591	301	seek
1386785347665	301	seek
1386785347754	301	seek
1386785347821	301	seek
1386785347906	301	seek
1386785347963	301	seek
1386785348038	301	seek
1386785348107	301	seek
1386785348276	301	seek
1386785348353	301	seek
1386785348418	301	seek
1386785348462	301	seek
1386785348548	301	seek
1386785348646	301	seek
1386785348702	301	seek
1386785348201	301	seek
1386785348804	301	seek
1386785348866	301	seek
1386785348961	301	seek
1386785349024	301	seek
1386785349091	301	seek
1386785349164	301	seek
1386785349240	301	seek
1386785349322	301	seek
1386785349389	301	seek
1386785349487	301	seek
1386785349553	301	seek
1386785349632	301	seek
1386785349709	301	seek
1386785349780	301	seek
1386785349852	301	seek
1386785349934	301	seek
1386785349991	301	seek
1386785350077	301	seek
1386785350117	301	seek
1386785350212	301	seek
1386785350276	301	seek
1386785350362	301	seek
1386785350426	301	seek
1386785350501	301	seek
1386785350576	301	seek
1386785350636	301	seek
1386785350712	301	seek
1386785350792	301	seek
1386785350857	301	seek
1386785350929	301	seek
1386785350999	301	seek
1386785351084	301	seek
1386785351130	301	seek
1386785351222	301	seek
1386785351303	301	seek
1386785351371	301	seek
1386785351447	301	seek
1386785351514	301	seek
1386785351595	301	seek
1386785351664	301	seek
1386785351731	301	seek
1386785351808	301	seek
1386785351887	301	seek
1386785351959	301	seek
1386785352047	301	seek
1386785352114	301	seek
1386785352213	301	seek
1386785352273	301	seek
1386785352350	301	seek
1386785352418	301	seek
1386785352500	301	seek
1386785352576	301	seek
1386785352639	301	seek
1386785352711	301	seek
1386785355146	301	seek
1386785355267	301	seek
1386785369938	301	seek
1386785370059	301	seek
1386785384475	301	seek
1386785384594	301	seek
1386785387257	301	seek
1386785387379	301	seek
1386785414918	4	seek
1386785415027	4	seek
1386785416368	4	seek
1386785416493	4	seek
1386785420003	4	seek
1386785420128	4	seek
1386785424004	4	clickassessmentfromlist
1386785424514	4	assessmentdisplaybegin
1386785424530	4	assessmentdisplaybegin
1386785424523	4	assessmentdisplaybegin
1386785424535	4	assessmentdisplaybegin
1386785424541	4	assessmentdisplaybegin
1386785424552	4	assessmentdisplaybegin
1386785424546	4	assessmentdisplaybegin
1386785424557	4	assessmentdisplaybegin
1386785424562	4	assessmentdisplaybegin
1386785424565	4	assessmentdisplaybegin
1386785424569	4	assessmentdisplaybegin
1386785424575	4	assessmentdisplaybegin
1386785424579	4	assessmentdisplaybegin
1386785424582	4	assessmentdisplaybegin
1386785424585	4	assessmentdisplaybegin
1386785424588	4	assessmentdisplaybegin
1386785424591	4	assessmentdisplaybegin
1386785424594	4	assessmentdisplaybegin
1386785424597	4	assessmentdisplaybegin
1386785424600	4	assessmentdisplaybegin
1386785424603	4	assessmentdisplaybegin
1386785424606	4	assessmentdisplaybegin
1386785424609	4	assessmentdisplaybegin
1386785424611	4	assessmentdisplaybegin
1386785424614	4	assessmentdisplaybegin
1386785424617	4	assessmentdisplaybegin
1386785424620	4	assessmentdisplaybegin
1386785424624	4	assessmentdisplaybegin
1386785424627	4	assessmentdisplaybegin
1386785424631	4	assessmentdisplaybegin
1386785424634	4	assessmentdisplaybegin
1386785424637	4	assessmentdisplaybegin
1386785424640	4	assessmentdisplaybegin
1386785424644	4	assessmentdisplaybegin
1386785424649	4	assessmentdisplaybegin
1386785424655	4	assessmentdisplaybegin
1386785424661	4	assessmentdisplaybegin
1386785424666	4	assessmentdisplaybegin
1386785424671	4	assessmentdisplaybegin
1386785424676	4	assessmentdisplaybegin
1386785424681	4	assessmentdisplaybegin
1386785424686	4	assessmentdisplaybegin
1386785424692	4	assessmentdisplaybegin
1386785424698	4	assessmentdisplaybegin
1386785424705	4	assessmentdisplaybegin
1386785424711	4	assessmentdisplaybegin
1386785424717	4	assessmentdisplaybegin
1386785424722	4	assessmentdisplaybegin
1386785424728	4	assessmentdisplaybegin
1386785424734	4	assessmentdisplaybegin
1386785424739	4	assessmentdisplaybegin
1386785424744	4	assessmentdisplaybegin
1386785424750	4	assessmentdisplaybegin
1386785424755	4	assessmentdisplaybegin
1386785424760	4	assessmentdisplaybegin
1386785424765	4	assessmentdisplaybegin
1386785424770	4	assessmentdisplaybegin
1386785424775	4	assessmentdisplaybegin
1386785424780	4	assessmentdisplaybegin
1386785424808	4	assessmentdisplaybegin
1386785424813	4	assessmentdisplaybegin
1386785424818	4	assessmentdisplaybegin
1386785424823	4	assessmentdisplaybegin
1386785424829	4	assessmentdisplaybegin
1386785425266	4	clickassessmentfromlist
1386785425446	4	clickassessmentfromlist
1386785426349	4	assessmentdisplaybegin
1386785426355	4	assessmentdisplaybegin
1386785426360	4	assessmentdisplaybegin
1386785426365	4	assessmentdisplaybegin
1386785426370	4	assessmentdisplaybegin
1386785426375	4	assessmentdisplaybegin
1386785426381	4	assessmentdisplaybegin
1386785426413	4	assessmentdisplaybegin
1386785426417	4	assessmentdisplaybegin
1386785426422	4	assessmentdisplaybegin
1386785426427	4	assessmentdisplaybegin
1386785426432	4	assessmentdisplaybegin
1386785426437	4	assessmentdisplaybegin
1386785426442	4	assessmentdisplaybegin
1386785426446	4	assessmentdisplaybegin
1386785426451	4	assessmentdisplaybegin
1386785426457	4	assessmentdisplaybegin
1386785426462	4	assessmentdisplaybegin
1386785426467	4	assessmentdisplaybegin
1386785426472	4	assessmentdisplaybegin
1386785426477	4	assessmentdisplaybegin
1386785426482	4	assessmentdisplaybegin
1386785426487	4	assessmentdisplaybegin
1386785426492	4	assessmentdisplaybegin
1386785426496	4	assessmentdisplaybegin
1386785426501	4	assessmentdisplaybegin
1386785426511	4	assessmentdisplaybegin
1386785426516	4	assessmentdisplaybegin
1386785426520	4	assessmentdisplaybegin
1386785426525	4	assessmentdisplaybegin
1386785426529	4	assessmentdisplaybegin
1386785428534	4	clickassessmentfromlist
1386785426506	4	assessmentdisplaybegin
1386785429322	4	assessmentdisplaybegin
1386785429326	4	assessmentdisplaybegin
1386785429329	4	assessmentdisplaybegin
1386785429333	4	assessmentdisplaybegin
1386785429339	4	assessmentdisplaybegin
1386785429342	4	assessmentdisplaybegin
1386785429346	4	assessmentdisplaybegin
1386785429350	4	assessmentdisplaybegin
1386785429373	4	assessmentdisplaybegin
1386785429376	4	assessmentdisplaybegin
1386785429380	4	assessmentdisplaybegin
1386785429384	4	assessmentdisplaybegin
1386785429387	4	assessmentdisplaybegin
1386785429390	4	assessmentdisplaybegin
1386785429394	4	assessmentdisplaybegin
1386785429336	4	assessmentdisplaybegin
1386785429398	4	assessmentdisplaybegin
1386785429401	4	assessmentdisplaybegin
1386785429409	4	assessmentdisplaybegin
1386785429413	4	assessmentdisplaybegin
1386785429416	4	assessmentdisplaybegin
1386785429419	4	assessmentdisplaybegin
1386785429425	4	assessmentdisplaybegin
1386785429433	4	assessmentdisplaybegin
1386785429436	4	assessmentdisplaybegin
1386785429439	4	assessmentdisplaybegin
1386785429443	4	assessmentdisplaybegin
1386785429447	4	assessmentdisplaybegin
1386785429450	4	assessmentdisplaybegin
1386785429453	4	assessmentdisplaybegin
1386785429456	4	assessmentdisplaybegin
1386785429460	4	assessmentdisplaybegin
1386785454621	301	seek
1386785454746	301	seek
1386785427515	301	saveannotation
1386785427515	301	save
1386785427515	301	videoplayed
1386785428045	301	assessmentdisplaybegin
1386785466425	301	seek
1386785466484	301	seek
1386785466689	301	seek
1386785466784	301	seek
1386785466899	301	seek
1386785466987	301	seek
1386785467077	301	seek
1386785467156	301	seek
1386785467254	301	seek
1386785467353	301	seek
1386785468516	301	seek
1386785468588	301	seek
1386785468765	301	seek
1386785468842	301	seek
1386785448871	301	saveannotation
1386785448871	301	save
1386785448871	301	videoplayed
1386785449386	301	assessmentdisplaybegin
1386785478955	301	seek
1386785479015	301	seek
1386785479173	301	seek
1386785479189	301	seek
1386785479307	301	seek
1386785479355	301	seek
1386785479460	301	seek
1386785479507	301	seek
1386785479612	301	seek
1386785479635	301	seek
1386785479722	301	seek
1386785479761	301	seek
1386785479852	301	seek
1386785479903	301	seek
1386785479992	301	seek
1386785480026	301	seek
1386785480239	301	seek
1386785480268	301	seek
1386785482164	301	seek
1386785482229	301	seek
1386785482345	301	seek
1386785482397	301	seek
1386785482499	301	seek
1386785482530	301	seek
1386785482610	301	seek
1386785480846	4	seek
1386785482667	301	seek
1386785482752	301	seek
1386785480971	4	seek
1386785482813	301	seek
1386785482893	301	seek
1386785482960	301	seek
1386785483027	301	seek
1386785483096	301	seek
1386785483178	301	seek
1386785483210	301	seek
1386785483309	301	seek
1386785483350	301	seek
1386785483440	301	seek
1386785483500	301	seek
1386785483555	301	seek
1386785483619	301	seek
1386785483729	301	seek
1386785481938	4	seek
1386785483766	301	seek
1386785482063	4	seek
1386785486618	4	seek
1386785486743	4	seek
1386785489693	301	seek
1386785489760	301	seek
1386785488053	4	seek
1386785488178	4	seek
1386785490028	301	seek
1386785490122	301	seek
1386785490220	301	seek
1386785490278	301	seek
1386785490356	301	seek
1386785490417	301	seek
1386785490473	301	seek
1386785490529	301	seek
1386785488865	4	seek
1386785488989	4	seek
1386785491588	301	seek
1386785491677	301	seek
1386785491775	301	seek
1386785491841	301	seek
1386785491938	301	seek
1386785492011	301	seek
1386785492086	301	seek
1386785492231	301	seek
1386785492452	301	seek
1386785492526	301	seek
1386785492597	301	seek
1386785492684	301	seek
1386785492727	301	seek
1386785492827	301	seek
1386785492881	301	seek
1386785492921	301	seek
1386785493019	301	seek
1386785493065	301	seek
1386785493156	301	seek
1386785493216	301	seek
1386785493432	301	seek
1386785493488	301	seek
1386785493569	301	seek
1386785493643	301	seek
1386785493710	301	seek
1386785493779	301	seek
1386785493865	301	seek
1386785493919	301	seek
1386785494011	301	seek
1386785494064	301	seek
1386785492234	4	seek
1386785494144	301	seek
1386785492359	4	seek
1386785494194	301	seek
1386785494266	301	seek
1386785494341	301	seek
1386785494405	301	seek
1386785494479	301	seek
1386785493654	4	seek
1386785495565	301	seek
1386785493779	4	seek
1386785495631	301	seek
1386785495754	301	seek
1386785495922	301	seek
1386785495997	301	seek
1386785496230	301	seek
1386785496320	301	seek
1386785496976	301	seek
1386785497052	301	seek
1386785497157	301	seek
1386785497222	301	seek
1386785495510	4	seek
1386785497410	301	seek
1386785495619	4	seek
1386785499249	301	seek
1386785499371	301	seek
1386785478266	301	submitassessmenttask
1386785507830	301	seek
1386785507948	301	seek
1386785482743	301	[call
1386785482743	301	videoplayed
1386785518956	301	seek
1386785519077	301	seek
1386785493772	301	videopaused
1386785565277	301	seek
1386785565398	301	seek
1386785559818	301	loadvideo
1386785575215	301	videopaused
1386785583125	305	loadvideo
1386785586713	307	loadvideo
1386785618504	4	clickassessmentfromlist
1386785619023	4	assessmentdisplaybegin
1386785619030	4	assessmentdisplaybegin
1386785619037	4	assessmentdisplaybegin
1386785619047	4	assessmentdisplaybegin
1386785619051	4	assessmentdisplaybegin
1386785619042	4	assessmentdisplaybegin
1386785619055	4	assessmentdisplaybegin
1386785619059	4	assessmentdisplaybegin
1386785619064	4	assessmentdisplaybegin
1386785619068	4	assessmentdisplaybegin
1386785619073	4	assessmentdisplaybegin
1386785619077	4	assessmentdisplaybegin
1386785619080	4	assessmentdisplaybegin
1386785619084	4	assessmentdisplaybegin
1386785619087	4	assessmentdisplaybegin
1386785619091	4	assessmentdisplaybegin
1386785619094	4	assessmentdisplaybegin
1386785619097	4	assessmentdisplaybegin
1386785619100	4	assessmentdisplaybegin
1386785619103	4	assessmentdisplaybegin
1386785619107	4	assessmentdisplaybegin
1386785619112	4	assessmentdisplaybegin
1386785619116	4	assessmentdisplaybegin
1386785619121	4	assessmentdisplaybegin
1386785619125	4	assessmentdisplaybegin
1386785619129	4	assessmentdisplaybegin
1386785619132	4	assessmentdisplaybegin
1386785619135	4	assessmentdisplaybegin
1386785619138	4	assessmentdisplaybegin
1386785619141	4	assessmentdisplaybegin
1386785619144	4	assessmentdisplaybegin
1386785619147	4	assessmentdisplaybegin
1386785619150	4	assessmentdisplaybegin
1386785619153	4	assessmentdisplaybegin
1386785619156	4	assessmentdisplaybegin
1386785619160	4	assessmentdisplaybegin
1386785619165	4	assessmentdisplaybegin
1386785619171	4	assessmentdisplaybegin
1386785619177	4	assessmentdisplaybegin
1386785619183	4	assessmentdisplaybegin
1386785619189	4	assessmentdisplaybegin
1386785619195	4	assessmentdisplaybegin
1386785619200	4	assessmentdisplaybegin
1386785619205	4	assessmentdisplaybegin
1386785619210	4	assessmentdisplaybegin
1386785619215	4	assessmentdisplaybegin
1386785619220	4	assessmentdisplaybegin
